Model Name,Loss,Accuracy
XGBoost,2.119812561870153,0.3188473312924265
XGBoost,2.070836014623376,0.3255690137095701
XGBoost,2.102364179238472,0.2976174630640223
XGBoost,2.188897010883037,0.2801144682550246
XGBoost,2.3203527520770004,0.2740582989484892
XGBoost,2.4981195854017,0.237787834420338
XGBoost,2.691047488139295,0.2392519632636763
XGBoost,2.8828793530664627,0.2455743378144549
XGBoost,3.085368176074655,0.2461067483029415
XGBoost,3.269569432033941,0.24610674830294157
