Model Name,Loss,Accuracy
MLP,0.3070970376332601,0.9032408197720846
MLP,0.4738919536272685,0.8874026735623678
MLP,0.3318729897340138,0.8971850673357645
MLP,0.2747856875260671,0.8997803926467896
MLP,0.2945564786593119,0.9031077226003013
MLP,0.2738544543584187,0.9090969562530518
MLP,0.2950463394323985,0.9038397471110026
MLP,0.2481660346190134,0.9075663685798644
MLP,0.2384496182203292,0.9127570390701294
MLP,0.2272695650657018,0.912623922030131
