Model Name,Loss,Accuracy
XGBoost,0.6394648049583712,0.8061666666666667
XGBoost,0.524261440084491,0.795
XGBoost,0.4437429235152468,0.8235555555555556
XGBoost,0.4161883968945717,0.8445
XGBoost,0.4282504236855394,0.8512222222222222
XGBoost,0.4660157717822732,0.8511111111111112
XGBoost,0.52153424303035,0.8475
XGBoost,0.565706607415312,0.8493888888888889
XGBoost,0.6972441557912483,0.8461666666666666
XGBoost,0.7753979792048455,0.8470555555555556
