Model Name,Loss,Accuracy,Precision,Recall
Logistic Regression,0.3249097100875636,0.82890625,,
Logistic Regression,0.2829501545076221,0.8734375,,
Logistic Regression,0.284237931836631,0.8661830357142857,,
Logistic Regression,0.2847865903936269,0.8717633928571429,,
Logistic Regression,0.2731300436018228,0.8743303571428571,,
Logistic Regression,0.2743649048762651,0.8719866071428571,,
Logistic Regression,0.2805821292234031,0.8691964285714285,,
Logistic Regression,0.2768559922330634,0.8708705357142857,,
Logistic Regression,0.2855551380923132,0.8674107142857143,,
Logistic Regression,0.28796569090377,0.8675595238095238,,
Logistic Regression,0.3999168001448068,0.8259375,,
Logistic Regression,0.3496933987036161,0.8263839285714286,,
Logistic Regression,0.327257183647395,0.8244196428571429,,
Logistic Regression,0.3043203456211226,0.8623214285714286,,
Logistic Regression,0.2926398504288787,0.8653125,,
Logistic Regression,0.2967324473374384,0.868125,,
Logistic Regression,0.2890501462468333,0.8653571428571428,,
Logistic Regression,0.2945093840615957,0.8663839285714285,,
Logistic Regression,0.2837687334141052,0.8666071428571429,,
Logistic Regression,0.2845783934675473,0.866875,,
Logistic Regression,0.2823793350362925,0.8731696428571428,,
Logistic Regression,0.281282878830669,0.873125,,
Logistic Regression,0.2831327898952154,0.8733035714285714,,
Logistic Regression,0.2844152329266287,0.8736160714285715,,
Logistic Regression,0.2840336204941769,0.8729910714285715,,
Logistic Regression,0.279705411709265,0.8725892857142857,,
Logistic Regression,0.2814281393467615,0.8726785714285714,,
Logistic Regression,0.2853342594669583,0.8727678571428571,,
Logistic Regression,0.2788660072544608,0.8945982142857143,,
Logistic Regression,0.2791302847315352,0.8936607142857143,,
Logistic Regression,0.2814058811942788,0.8852232142857143,,
Logistic Regression,0.283159362284865,0.8863392857142857,,
Logistic Regression,0.2827550554318023,0.8848660714285714,,
Logistic Regression,0.2776832716792309,0.8917410714285714,,
Logistic Regression,0.289288750968845,0.87,,
Logistic Regression,0.2898652564481508,0.8700892857142857,,
Logistic Regression,0.2788564394950984,0.8920089285714285,,
Logistic Regression,0.2859445564646012,0.8700892857142857,,
Logistic Regression,0.2853505370607806,0.8870089285714285,,
Logistic Regression,0.2885050568932261,0.8700446428571429,,
Logistic Regression,0.2973981851395902,0.8701339285714286,,
Logistic Regression,0.2856517935551371,0.8917857142857143,,
Logistic Regression,0.2886619880862991,0.8699107142857143,,
Logistic Regression,0.2865626493346441,0.8920982142857142,,
Logistic Regression,0.2868751737806141,0.8916517857142857,,
Logistic Regression,0.296629703759674,0.8705803571428572,,
Logistic Regression,0.296913827870784,0.8702232142857143,,
Logistic Regression,0.299948624649511,0.8699553571428571,,
Logistic Regression,0.3019488954761037,0.8701785714285715,,
Logistic Regression,0.2977353274877607,0.8920535714285714,,
Logistic Regression,0.2987222580420497,0.8702678571428571,,
Logistic Regression,0.2999628453973444,0.8921875,,
Logistic Regression,0.3013365422294383,0.8697767857142857,,
Logistic Regression,0.3059259553974551,0.8702678571428571,,
Logistic Regression,0.3094671952112478,0.870625,,
Logistic Regression,0.3073276211956657,0.8685267857142858,,
Logistic Regression,0.3105999730562159,0.86875,,
Logistic Regression,0.316179515036784,0.8691071428571429,,
Logistic Regression,0.3079981402362638,0.8703125,,
Logistic Regression,0.3057288636694978,0.8702232142857143,,
Logistic Regression,0.306873895725101,0.8702678571428571,,
Logistic Regression,0.3049350967224152,0.8662053571428572,,
Logistic Regression,0.315316258935547,0.8710714285714286,,
Logistic Regression,0.3086939393757257,0.8666517857142857,,
Logistic Regression,0.3137093926835552,0.8709375,,
Logistic Regression,0.3096428799315251,0.8667410714285714,,
Logistic Regression,0.3194757105837769,0.8691071428571429,,
Logistic Regression,0.3148465765656977,0.8703125,,
Logistic Regression,0.3200785295571839,0.8705357142857143,,
Logistic Regression,0.3177467317826257,0.8667410714285714,,
Logistic Regression,0.321700453424554,0.8668303571428572,,
Logistic Regression,0.3226414582665475,0.8670089285714285,,
Logistic Regression,0.316820569198897,0.8665178571428571,,
Logistic Regression,0.3184078208705985,0.8666964285714286,,
Logistic Regression,0.3248050316741906,0.8670089285714285,,
Logistic Regression,0.3237773646216632,0.866875,,
Logistic Regression,0.33246161223567,0.8659375,,
Logistic Regression,0.3223732210341548,0.8666517857142857,,
Logistic Regression,0.3292309284386669,0.8667857142857143,,
Logistic Regression,0.3321415467190346,0.8653571428571428,,
Logistic Regression,0.3268102343110324,0.8666517857142857,,
Logistic Regression,0.3263144746452678,0.8658928571428571,,
Logistic Regression,0.3273730689780461,0.8667410714285714,,
Logistic Regression,0.3305313604627415,0.8653571428571428,,
Logistic Regression,0.3262783022784168,0.8660267857142857,,
Logistic Regression,0.3375186511142742,0.8654017857142857,,
Logistic Regression,0.3341243757043003,0.8664285714285714,,
Logistic Regression,0.3364011142118623,0.8653571428571428,,
Logistic Regression,0.3321072823690217,0.8665178571428571,,
Logistic Regression,0.3405582218934506,0.8654464285714286,,
Logistic Regression,0.3359270774803423,0.8655803571428572,,
Logistic Regression,0.335561874239607,0.8660714285714286,,
Logistic Regression,0.3457244607553516,0.8655803571428572,,
Logistic Regression,0.3345513860732984,0.8651339285714286,,
Logistic Regression,0.343125967632451,0.8654910714285714,,
Logistic Regression,0.3349851741149027,0.8651339285714286,,
Logistic Regression,0.3333331426580478,0.8651339285714286,,
Logistic Regression,0.3390907317373003,0.8654017857142857,,
Logistic Regression,0.3390843382464668,0.8654017857142857,,
Logistic Regression,0.3388317666151075,0.8651339285714286,,
Logistic Regression,0.3417152806880148,0.8653571428571428,,
Logistic Regression,0.3451510229695408,0.8654464285714286,,
Logistic Regression,0.3460799628397257,0.8655803571428572,,
Logistic Regression,0.3447098283479823,0.8653125,,
Logistic Regression,0.3451730453212812,0.8653571428571428,,
Logistic Regression,0.3502334193624149,0.8654464285714286,,
Logistic Regression,0.3434257655478966,0.8652232142857142,,
Logistic Regression,0.346551589986679,0.8653571428571428,,
Logistic Regression,0.3493847760641452,0.8654464285714286,,
Logistic Regression,0.3472731969044028,0.8650446428571429,,
Logistic Regression,0.4028472984382643,0.8260714285714286,0.8343549685514166,0.82606362273956
Logistic Regression,0.3437578815596741,0.8331696428571429,0.840308905639908,0.8331802201422562
Logistic Regression,0.319840483593246,0.8329910714285714,0.8529124263092789,0.8330081612332927
Logistic Regression,0.3093547133849685,0.8654017857142857,0.8777319154668579,0.8654126367610866
Logistic Regression,0.2941739661496887,0.8673214285714286,0.8789538209552159,0.8673328436930847
Logistic Regression,0.2938363627234168,0.8622321428571429,0.87506364677613,0.8622400414836675
Logistic Regression,0.2861977209422716,0.8686160714285714,0.8826540194789374,0.8686213376069406
Logistic Regression,0.2850365389534149,0.8667857142857143,0.8813472018440687,0.8667876728071366
Logistic Regression,0.2905988651390427,0.866875,0.8814672850239653,0.8668796025748063
Logistic Regression,0.2841081477275092,0.8732142857142857,0.8856649324553936,0.8732259774388019
Logistic Regression,0.284614145969961,0.8676785714285714,0.8819967544669501,0.8676829818699155
Logistic Regression,0.2791644822119358,0.8733928571428572,0.8858993465730761,0.8734032945247087
Logistic Regression,0.2858398484600253,0.8734821428571429,0.8860171021606235,0.8734920884372896
Logistic Regression,0.2814468135773137,0.8729910714285715,0.8853673871496288,0.8730050006701799
Logistic Regression,0.2843157246113929,0.8729910714285715,0.8855219845071869,0.8730007841847416
Logistic Regression,0.2779240199103617,0.8726339285714285,0.8850488287238906,0.8726470224583409
Logistic Regression,0.2838318923665296,0.8730803571428571,0.8856396445233268,0.8730904541198168
Logistic Regression,0.2845654892509258,0.8727232142857143,0.8851662534370878,0.8727358163709219
Logistic Regression,0.2867628394996789,0.8723214285714286,0.8848912348229123,0.8723343149128888
Logistic Regression,0.2836000926605534,0.8725,0.8848725184669683,0.8725136964176318
Logistic Regression,0.2873940300918539,0.8721875,0.8847146599522788,0.8722009888721799
Logistic Regression,0.2816686574032401,0.88875,0.8973404211397068,0.8887524034811427
Logistic Regression,0.2798853197905776,0.8939732142857143,0.9013092330615926,0.893976509401507
Logistic Regression,0.2858629159807379,0.8723214285714286,0.8848649732526487,0.8723326816966817
Logistic Regression,0.2863601620887625,0.8724107142857143,0.8849820206296746,0.8724212048700074
Logistic Regression,0.2941182605687834,0.8707589285714286,0.8839948271472039,0.8707711030381889
