Model Name,Loss,Accuracy,Precision,Recall
XGBoost,0.6214220355971959,0.6880803571428571,,
XGBoost,0.5926495445276212,0.6902232142857143,,
XGBoost,0.5878616457204942,0.7337946428571429,,
XGBoost,0.5522726756987536,0.7349107142857143,,
XGBoost,0.5442614888610057,0.7350446428571429,,
XGBoost,0.527610339784682,0.7411160714285714,,
XGBoost,0.5152570336456576,0.7409375,,
XGBoost,0.4828976852329987,0.7361160714285714,,
XGBoost,0.4686215424548558,0.7336160714285714,,
XGBoost,0.4615334804213382,0.7411607142857143,,
XGBoost,0.5860607505948121,0.8211160714285715,,
XGBoost,0.5056279605395834,0.8195535714285714,,
XGBoost,0.466196029415134,0.8196428571428571,,
XGBoost,0.4266466747988066,0.8275,,
XGBoost,0.428855595707603,0.8273660714285714,,
XGBoost,0.4098804817927888,0.8277232142857143,,
XGBoost,0.393346353359465,0.8336160714285714,,
XGBoost,0.3795439890496291,0.8407589285714285,,
XGBoost,0.3750188263593972,0.8413392857142857,,
XGBoost,0.3736085047361157,0.8413392857142857,,
XGBoost,0.3644666718888823,0.8757589285714286,,
XGBoost,0.3583333378361976,0.8758928571428571,,
XGBoost,0.3578879376338363,0.8415625,,
XGBoost,0.3534777696260167,0.8414285714285714,,
XGBoost,0.3523189186193297,0.8905803571428571,,
XGBoost,0.3503872163683091,0.8561160714285714,,
XGBoost,0.346950833396854,0.8561160714285714,,
XGBoost,0.346458451929853,0.8909821428571428,,
XGBoost,0.3437717192426487,0.8909375,,
XGBoost,0.3428462511776453,0.8590178571428572,,
XGBoost,0.3414612048043255,0.8590178571428572,,
XGBoost,0.3426311759118459,0.8596875,,
XGBoost,0.3391705310222416,0.8607142857142858,,
XGBoost,0.3345552406923314,0.8607142857142858,,
XGBoost,0.3379287108878294,0.8620089285714285,,
XGBoost,0.3428841083666653,0.8622321428571429,,
XGBoost,0.3439304412487746,0.8622321428571429,,
XGBoost,0.3446538820883509,0.8625,,
XGBoost,0.3426499607134579,0.8632142857142857,,
XGBoost,0.3473847955097103,0.8629464285714286,,
XGBoost,0.3478086669161098,0.8629910714285715,,
XGBoost,0.3486044122495167,0.8629464285714286,,
XGBoost,0.3512862713974691,0.8629464285714286,,
XGBoost,0.3503502540753296,0.8629464285714286,,
XGBoost,0.3522675469243997,0.8630357142857142,,
XGBoost,0.3541202838832954,0.8630357142857142,,
XGBoost,0.3554774212135607,0.8626339285714286,,
XGBoost,0.3554458315911326,0.8627232142857143,,
XGBoost,0.3542401471042129,0.8554464285714286,,
XGBoost,0.3551164331500136,0.8549107142857143,,
XGBoost,0.3568203382510176,0.8548660714285714,,
XGBoost,0.3596867660358659,0.8550892857142857,,
XGBoost,0.360277737528511,0.8548214285714286,,
XGBoost,0.3623669225389553,0.8551339285714286,,
XGBoost,0.3629245425792738,0.8552678571428571,,
XGBoost,0.3621536711807579,0.8554017857142857,,
XGBoost,0.3649173851219999,0.8553571428571428,,
XGBoost,0.3694119166829813,0.8554017857142857,,
XGBoost,0.3714428950447775,0.8554017857142857,,
XGBoost,0.3702548694405682,0.8551785714285715,,
XGBoost,0.3727966107427382,0.8491964285714285,,
XGBoost,0.3738134887481609,0.8488392857142857,,
XGBoost,0.3743480761389448,0.8486160714285714,,
XGBoost,0.377794150809609,0.8486607142857143,,
XGBoost,0.3795261740600831,0.8486607142857143,,
XGBoost,0.3818800535742099,0.8549553571428572,,
XGBoost,0.3818988580223303,0.8550446428571429,,
XGBoost,0.3812285646799047,0.8550446428571429,,
XGBoost,0.3864973490092062,0.8551785714285715,,
XGBoost,0.3857071974285796,0.8552678571428571,,
