Wall time,Step,Value
1743045855.189667,125600,457.9800109863281
1743045859.8504975,127600,467.70001220703125
1743045860.7311847,128000,470.5299987792969
1743045861.4835212,128400,473.5400085449219
1743045865.4000938,130400,483.3900146484375
1743045866.177852,130800,485.17999267578125
1743045867.0215018,131200,485.17999267578125
1743045869.5480235,132400,485.489990234375
1743045875.77498,136000,473.489990234375
1743045876.935647,136800,468.75
1743045881.7067459,138000,469.70001220703125
1743045882.6817014,138400,470.3299865722656
1743045884.4955258,139200,472.4700012207031
1743045885.2753131,139600,472.3500061035156
1743045889.2344296,141600,469.80999755859375
1743045890.0122845,142000,468.4700012207031
1743045894.7202036,144400,481.7300109863281
1743045896.9413261,145600,477.6499938964844
1743045899.7877963,147200,479.010009765625
1743045902.2234225,148800,474.739990234375
1743045903.2794507,149600,465.54998779296875
1743045908.6218207,151200,472.32000732421875
1743045909.4014971,151600,474.3500061035156
1743045910.138126,152000,474.6600036621094
1743045911.842255,152800,471.8999938964844
1743045915.5599446,154800,469.3900146484375
1743045916.2773676,155200,475.0199890136719
1743045919.646439,156800,486.989990234375
1743045920.4171727,157200,489.07000732421875
1743045921.2515194,157600,489.0799865722656
1743045932.7938275,163600,498.8699951171875
1743045937.5880527,166400,501.7699890136719
1743045938.3179467,166800,501.260009765625
1743045941.9000425,168800,500.44000244140625
1743045942.6190615,169200,501.8500061035156
1743045944.0429795,170000,503.7799987792969
1743045945.4382055,170800,499.5299987792969
1743045947.7947762,172400,500.20001220703125
1743045956.074964,176000,500.0299987792969
1743045957.8827784,176800,499.94000244140625
1743045958.6340413,177200,497.2200012207031
1743045961.0322642,178400,497.760009765625
1743045965.8742666,180800,498.3399963378906
1743045971.7793007,184000,498.5400085449219
1743045972.4500778,184400,498.29998779296875
1743045974.26327,185600,496.1400146484375
1743045974.9059043,186000,496.67999267578125
1743045976.5503387,187200,499.6000061035156
1743045977.025939,187600,502.3999938964844
1743045983.1280217,189600,502.80999755859375
1743045983.9259908,190000,505.3900146484375
1743045991.7836416,194400,509.79998779296875
1743045994.0454452,195600,506.0400085449219
1743045994.7422798,196000,505.2799987792969
1743045996.155348,196800,507.57000732421875
1743045997.2650478,197600,506.67999267578125
1743045998.9618936,198800,502.760009765625
1743046008.9860227,203200,497.2300109863281
1743046013.064907,205200,499.760009765625
1743046014.680105,206000,499.3599853515625
1743046017.1423576,207200,498.44000244140625
1743046018.8037455,208000,494.3999938964844
1743046021.866266,210000,496.95001220703125
1743046022.4493186,210400,497.3900146484375
1743046025.644489,212800,496.3399963378906
1743046029.9968839,213600,496.2799987792969
1743046031.017254,214000,497.3800048828125
1743046032.6484084,214800,501.2200012207031
1743046033.3790905,215200,500.260009765625
1743046034.14964,215600,501.510009765625
1743046035.5044837,216400,499.19000244140625
1743046036.9888225,217200,496.4599914550781
1743046041.1097932,219200,502.8900146484375
1743046042.048053,219600,502.4800109863281
1743046043.1068413,220000,499.1099853515625
1743046045.1075013,220800,497.7200012207031
1743046049.9357893,223200,503.42999267578125
1743046051.039217,224000,501.1499938964844
1743046052.5578437,225600,499.25
1743046055.7396662,226000,501.0
1743046056.638871,226400,502.2900085449219
1743046059.8194633,228000,507.57000732421875
1743046063.1143115,229600,507.5199890136719
1743046063.9718797,230000,508.67999267578125
1743046066.390471,231200,505.1300048828125
1743046067.8202398,232000,504.2900085449219
1743046068.6674685,232400,506.57000732421875
1743046069.3639014,232800,505.19000244140625
1743046070.1393623,233200,504.1300048828125
1743046071.0132575,233600,505.7799987792969
1743046071.7874172,234000,506.0299987792969
1743046072.9295745,234800,504.05999755859375
1743046073.47971,235200,503.30999755859375
1743046076.1402113,237200,498.010009765625
1743046076.6616995,237600,498.1700134277344
1743046082.0536788,239200,495.8900146484375
1743046084.0712013,240400,498.2200012207031
1743046085.4177291,241200,504.4100036621094
1743046090.0947366,243600,498.1099853515625
1743046091.6741416,244400,495.2900085449219
1743046095.332833,246400,505.6099853515625
1743046097.516373,248000,508.6300048828125
1743046098.04328,248400,508.3999938964844
1743046099.1120489,249200,506.5899963378906
1743046100.8464732,250400,507.739990234375
1743046110.044821,254000,514.0499877929688
1743046114.890178,256800,507.4100036621094
1743046115.7692454,257200,506.6000061035156
1743046117.396577,258000,507.6300048828125
1743046118.2892718,258400,508.2200012207031
1743046119.1034305,258800,510.6700134277344
1743046119.8624837,259200,510.0400085449219
1743046121.144339,260000,507.6000061035156
1743046123.0763464,261200,509.9100036621094
1743046125.4245613,262800,511.8299865722656
1743046125.7748406,263200,512.9500122070312
1743046131.951704,264800,513.47998046875
1743046134.1508696,266000,516.7999877929688
1743046136.92599,267600,518.27001953125
1743046139.2191007,268800,523.7000122070312
1743046139.9604862,269200,524.0599975585938
1743046140.7609928,269600,523.77001953125
1743046141.6188848,270000,523.9400024414062
1743046142.4266815,270400,524.1199951171875
1743046144.030697,271200,522.3200073242188
1743046144.7133896,271600,521.969970703125
1743046145.4142423,272000,523.3599853515625
1743046146.7593398,272800,522.8699951171875
1743046147.3503542,273200,520.219970703125
1743046147.99876,273600,520.8599853515625
1743046148.647088,274000,521.52001953125
1743046149.9363587,274800,519.27001953125
1743046151.1599138,275600,520.3599853515625
1743046154.3932078,276000,520.7899780273438
1743046159.518043,278800,520.3099975585938
1743046162.4454708,280000,520.9400024414062
1743046164.0562317,280800,520.739990234375
1743046165.8053386,281600,521.969970703125
1743046168.250339,282800,522.9600219726562
1743046169.850296,283600,524.22998046875
1743046171.5238955,284400,521.739990234375
1743046173.8941407,286000,521.5900268554688
1743046176.0187376,287600,521.8200073242188
1743046180.4227908,288800,520.3099975585938
1743046181.2274532,289200,523.4299926757812
1743046181.9878366,289600,523.6300048828125
1743046182.816053,290000,524.8800048828125
1743046187.6396,292400,522.8400268554688
1743046192.1872914,294800,530.6599731445312
1743046193.7708368,295600,530.9000244140625
1743046194.5367756,296000,530.2000122070312
1743046195.269806,296400,530.6300048828125
1743046197.4666333,297600,533.3599853515625
1743046199.194476,298800,536.3900146484375
1743046199.7848392,299200,535.1699829101562
1743046201.489106,300400,537.5599975585938
1743046201.990664,300800,538.760009765625
1743046205.4255855,301200,540.280029296875
1743046207.0973642,302000,540.0999755859375
1743046208.4873161,302800,536.7000122070312
1743046212.6826491,305200,536.5499877929688
1743046214.839304,306400,534.1799926757812
1743046215.5546446,306800,532.8599853515625
1743046217.7286897,308000,533.4000244140625
1743046218.5775409,308400,532.6099853515625
1743046219.310479,308800,530.5700073242188
1743046220.8218505,309600,527.489990234375
1743046221.4823341,310000,527.8200073242188
1743046224.9579837,312400,527.4099731445312
1743046230.1555202,314000,527.7100219726562
1743046230.9173803,314400,526.6799926757812
1743046232.6730695,315200,527.2899780273438
1743046234.238437,316000,528.77001953125
1743046235.7016542,316800,527.6900024414062
1743046236.4162614,317200,526.5399780273438
1743046237.1936657,317600,527.989990234375
1743046237.9699628,318000,528.9199829101562
1743046238.7485294,318400,529.0499877929688
1743046241.0243843,319600,533.0800170898438
1743046242.4906533,320400,531.0700073242188
1743046243.9603174,321200,530.75
1743046246.3055387,322400,532.3300170898438
1743046247.7374167,323200,532.280029296875
1743046248.3233607,323600,531.3699951171875
1743046248.9413874,324000,529.9600219726562
1743046251.7565818,325600,530.1900024414062
1743046256.405092,326400,532.469970703125
1743046257.3915265,326800,531.4500122070312
1743046259.0132682,327600,528.2100219726562
1743046261.2242606,328800,526.8099975585938
1743046264.0660381,330400,529.6599731445312
1743046266.2190106,331600,529.3300170898438
1743046268.3972886,332800,528.4299926757812
1743046269.1312206,333200,528.1900024414062
1743046270.5389674,334000,528.030029296875
1743046271.9681761,334800,529.219970703125
1743046273.345785,335600,527.7000122070312
1743046276.423693,337600,531.9099731445312
1743046281.3299313,338800,529.0900268554688
1743046282.9430141,339600,528.3400268554688
1743046285.4440556,340800,528.3200073242188
1743046292.4542575,344000,527.8099975585938
1743046293.2160628,344400,528.6900024414062
1743046295.4261522,345600,524.530029296875
1743046298.3038142,347200,523.6699829101562
1743046299.3949575,348000,525.3200073242188
1743046299.912722,348400,527.510009765625
1743046302.0357075,350000,527.969970703125
1743046303.1124675,350800,528.6300048828125
1743046303.5529866,351200,529.3300170898438
1743046308.3114493,352400,530.5700073242188
1743046309.68162,353200,532.0900268554688
1743046311.0297523,354000,534.1300048828125
1743046313.0779288,355200,534.0700073242188
1743046314.475461,356000,535.0999755859375
1743046315.1873672,356400,534.2000122070312
1743046316.5969276,357200,530.3699951171875
1743046319.4133344,358800,531.8800048828125
1743046321.8683474,360400,528.0800170898438
1743046325.625333,363200,525.7000122070312
1743046326.169088,363600,525.3200073242188
1743046329.5888944,364000,524.7100219726562
1743046330.2836943,364400,524.8499755859375
1743046331.6580703,365200,525.260009765625
1743046332.3332365,365600,525.27001953125
1743046333.7709868,366400,528.2000122070312
1743046334.453631,366800,528.219970703125
1743046335.1575925,367200,530.010009765625
1743046337.4391289,368400,528.1099853515625
1743046338.1942785,368800,527.8699951171875
1743046338.9185295,369200,530.1099853515625
1743046339.6229522,369600,529.9000244140625
1743046341.0358982,370400,529.97998046875
1743046344.899044,372800,532.530029296875
1743046345.432578,373200,533.010009765625
1743046347.0135157,374400,530.6300048828125
1743046354.0883079,377200,528.739990234375
1743046356.223103,378400,526.4299926757812
1743046361.4364944,381200,524.1599731445312
1743046362.2073693,381600,524.0700073242188
1743046362.927757,382000,522.0800170898438
1743046364.4547107,382800,523.8300170898438
1743046365.185528,383200,524.9600219726562
1743046365.9705875,383600,524.9099731445312
1743046368.2895825,384800,529.4600219726562
1743046368.896331,385200,527.0
1743046369.9643846,386000,526.25
1743046371.0426052,386800,526.6199951171875
1743046371.6350453,387200,528.8400268554688
1743046373.7688787,388800,527.989990234375
1743046377.338437,389200,528.3900146484375
1743046380.523748,390800,530.3800048828125
1743046381.3381863,391200,529.4000244140625
1743046382.196236,391600,530.0999755859375
1743046383.0419056,392000,529.239990234375
1743046385.1769822,393200,525.4400024414062
1743046385.9887161,393600,527.9500122070312
1743046386.7646265,394000,527.5599975585938
1743046389.4061887,395200,528.1199951171875
1743046390.1886766,395600,527.030029296875
1743046395.3508933,398800,528.280029296875
1743046397.475016,400400,525.7000122070312
1743046398.3423383,401200,528.969970703125
1743046402.3411202,402000,530.4099731445312
1743046403.007743,402400,531.8300170898438
1743046405.0420768,403600,531.2899780273438
1743046405.7483182,404000,532.2999877929688
1743046407.1639805,404800,533.0499877929688
1743046408.0112295,405200,534.6400146484375
1743046408.8452013,405600,533.5499877929688
1743046409.5941768,406000,534.6799926757812
1743046411.7849576,407200,536.1099853515625
1743046417.9768522,410400,532.5700073242188
1743046419.1045768,411200,528.8300170898438
1743046420.1928828,412000,530.1500244140625
1743046421.450098,412800,529.4400024414062
1743046422.1596932,413200,529.0900268554688
1743046426.799236,414400,527.1699829101562
1743046428.2531586,415200,526.8699951171875
1743046429.007166,415600,527.989990234375
1743046429.7904634,416000,527.8099975585938
1743046433.361155,418000,521.989990234375
1743046438.8204792,420800,526.2999877929688
1743046439.6082687,421200,527.4500122070312
1743046441.7681956,422400,530.010009765625
1743046442.9965131,423200,532.9000244140625
1743046447.255954,425600,532.469970703125
1743046447.8559668,426000,532.3300170898438
1743046452.3603866,426800,532.9500122070312
1743046454.2169938,427600,533.0800170898438
1743046457.9193969,429200,531.5999755859375
1743046461.1309297,430800,534.5399780273438
1743046462.9045582,431600,529.9600219726562
1743046467.1095006,433600,529.6900024414062
1743046468.0764625,434000,528.6500244140625
1743046468.8832705,434400,527.219970703125
1743046473.3130689,437200,523.6500244140625
1743046473.843562,437600,526.1799926757812
1743046480.3526027,440000,530.1900024414062
1743046482.018079,440800,531.7899780273438
1743046483.5259051,441600,534.47998046875
1743046484.3397472,442000,535.969970703125
1743046485.1636848,442400,535.3699951171875
1743046492.8334823,446000,539.0999755859375
1743046494.425265,446800,536.510009765625
1743046496.9418206,448000,538.4400024414062
1743046499.743331,449600,534.239990234375
1743046500.9326787,450400,532.8800048828125
1743046501.481156,450800,532.0900268554688
1743046507.3741865,452400,529.6799926757812
1743046508.2600462,452800,528.739990234375
1743046509.9522243,453600,527.8699951171875
1743046510.8399005,454000,526.8099975585938
1743046511.6408532,454400,526.8599853515625
1743046513.682483,455600,528.8800048828125
1743046514.3733263,456000,530.6199951171875
1743046521.6138434,460000,532.3200073242188
1743046522.750662,460800,533.5499877929688
1743046523.4106762,461200,532.9600219726562
1743046525.3914962,462400,535.5900268554688
1743046525.9511955,462800,537.010009765625
1743046526.5011714,463200,537.0
1743046530.53991,464400,532.0999755859375
1743046531.4634118,464800,530.6599731445312
1743046532.1700451,465200,532.530029296875
1743046543.59366,471200,522.6300048828125
1743046545.7769265,472400,520.8900146484375
1743046547.2952332,473200,523.1699829101562
1743046547.9541123,473600,525.219970703125
1743046549.0281,474400,528.3400268554688
1743046549.5607722,474800,527.8400268554688
1743046551.2081103,476000,528.8400268554688
1743046555.699831,477200,531.5499877929688
1743046556.37286,477600,530.219970703125
1743046557.052188,478000,530.3300170898438
1743046557.745283,478400,528.9099731445312
1743046559.1027296,479200,527.6300048828125
1743046560.4706514,480000,530.2999877929688
1743046561.8370142,480800,531.219970703125
1743046563.276533,481600,530.0800170898438
1743046563.9830613,482000,530.5
1743046565.4154887,482800,528.760009765625
1743046566.8366063,483600,530.219970703125
1743046568.2725492,484400,530.0700073242188
1743046568.9711783,484800,529.9600219726562
1743046569.5299006,485200,528.6900024414062
1743046570.0631819,485600,528.7000122070312
1743046570.5951903,486000,528.219970703125
1743046578.8084984,490000,526.9400024414062
1743046581.841706,491600,534.1699829101562
1743046584.5830266,493200,534.3099975585938
1743046585.3603094,493600,535.52001953125
1743046586.1274722,494000,535.4199829101562
1743046587.7183998,494800,534.8800048828125
1743046589.9855528,496000,537.1099853515625
1743046592.060549,497200,537.0399780273438
1743046593.198444,498000,539.3099975585938
1743046594.972678,499200,540.4199829101562
1743046596.132226,500000,537.7100219726562
1743046598.1547577,501600,535.27001953125
1743046602.3467188,502400,533.4600219726562
1743046604.2712717,503200,531.8800048828125
1743046605.0343723,503600,528.8800048828125
1743046607.119813,504800,530.8099975585938
1743046607.792948,505200,531.1099853515625
1743046608.4911752,505600,531.1099853515625
1743046609.1799295,506000,528.8900146484375
1743046610.566617,506800,526.6699829101562
1743046614.0858803,508800,525.2899780273438
1743046615.9979148,510000,528.3300170898438
1743046618.6436176,512000,529.030029296875
1743046619.7279892,512800,531.5599975585938
1743046624.4824214,514400,530.8200073242188
1743046625.8745,515200,532.3300170898438
1743046628.9046543,516800,532.0499877929688
1743046629.630497,517200,529.9400024414062
1743046630.3310583,517600,529.6799926757812
1743046631.025911,518000,529.75
1743046632.6307974,518800,528.4400024414062
1743046634.938029,520000,527.739990234375
1743046635.741895,520400,527.9600219726562
1743046637.4288394,521200,526.780029296875
1743046638.2256105,521600,525.52001953125
1743046642.9801285,524400,523.0800170898438
1743046644.182249,525200,521.719970703125
1743046645.8131573,526400,522.6500244140625
1743046646.1763334,526800,522.27001953125
1743046651.6638942,528000,526.5800170898438
1743046652.445703,528400,528.7999877929688
1743046656.4053829,530400,530.75
1743046657.108762,530800,532.5
1743046657.789815,531200,531.3599853515625
1743046660.1966548,532400,533.9299926757812
1743046661.7425148,533200,534.75
1743046662.7208242,533600,533.6400146484375
1743046663.6760688,534000,533.52001953125
1743046664.4209933,534400,535.969970703125
1743046665.118405,534800,536.1400146484375
1743046665.6870527,535200,535.0399780273438
1743046669.345633,537600,535.739990234375
1743046674.3792002,539600,532.2999877929688
1743046675.0504205,540000,532.5999755859375
1743046675.7416165,540400,532.1099853515625
1743046679.1180875,542400,528.8200073242188
1743046682.260628,544000,528.9199829101562
1743046683.9679832,544800,529.8900146484375
1743046684.7441576,545200,530.8200073242188
1743046687.7887163,546800,529.3699951171875
1743046690.4866383,548400,530.1500244140625
1743046694.5618484,551200,530.5900268554688
1743046698.3671572,552000,528.9299926757812
1743046701.0946457,553200,527.4600219726562
1743046702.613846,554000,526.4000244140625
1743046703.282746,554400,525.5
1743046705.3608894,555600,527.6900024414062
1743046706.0478556,556000,527.780029296875
1743046707.4531746,556800,525.8699951171875
1743046708.211195,557200,526.9199829101562
1743046710.5383089,558400,525.77001953125
1743046724.1979852,565200,529.1099853515625
1743046724.9535737,565600,529.780029296875
1743046725.687278,566000,529.3400268554688
1743046726.3909316,566400,531.02001953125
1743046729.267245,568000,531.27001953125
1743046731.531029,569200,531.260009765625
1743046734.8634381,570800,531.7999877929688
1743046735.6446106,571200,529.8800048828125
1743046736.4729807,571600,528.8800048828125
1743046739.2840104,573200,529.97998046875
1743046739.8513706,573600,528.3400268554688
1743046740.4704056,574000,529.1300048828125
1743046741.6903706,574800,529.510009765625
1743046742.9532163,575600,527.7000122070312
1743046743.8216171,576400,529.1599731445312
1743046747.5505736,577200,530.8699951171875
1743046752.0978138,579600,526.5999755859375
1743046753.764311,580400,527.989990234375
1743046757.4875183,582400,530.22998046875
1743046758.1835456,582800,529.6500244140625
1743046764.1225705,586400,532.0900268554688
1743046764.7573225,586800,532.3800048828125
1743046774.3853424,591200,531.1099853515625
1743046777.5955982,592800,530.3599853515625
1743046778.409988,593200,530.3599853515625
1743046780.8743837,594400,530.1099853515625
1743046781.6889484,594800,530.3099975585938
1743046784.005231,596000,528.4299926757812
1743046785.6884956,596800,527.6799926757812
1743046786.3957572,597200,525.77001953125
1743046786.9433408,597600,526.8900146484375
1743046791.1833107,600400,531.72998046875
1743046791.9622748,600800,531.0399780273438
1743046792.7106488,601200,530.9400024414062
1743046793.1594882,601600,531.5900268554688
1743046798.2698343,602800,532.3300170898438
1743046799.6608799,603600,534.1400146484375
1743046800.3467846,604000,532.8800048828125
1743046801.0792956,604400,532.3800048828125
1743046801.8252223,604800,533.3099975585938
1743046807.444386,607600,530.9099731445312
1743046811.8533924,609600,530.5800170898438
1743046812.826353,610000,531.260009765625
1743046815.2390428,611200,529.1799926757812
1743046819.5711582,614000,526.9400024414062
1743046823.5010452,614800,526.4600219726562
1743046831.3149776,618800,527.8900146484375
1743046832.9110467,619600,527.8099975585938
1743046833.7566838,620000,528.27001953125
1743046835.4021378,620800,528.47998046875
1743046836.2461298,621200,529.4099731445312
1743046837.7193444,622000,530.7100219726562
1743046838.439241,622400,530.1699829101562
1743046841.991865,624800,528.8800048828125
1743046842.5241594,625200,527.9000244140625
1743046848.8370266,627600,527.9600219726562
1743046849.5879266,628000,527.5700073242188
1743046856.4306543,631600,524.1199951171875
1743046859.4127767,633200,523.7899780273438
1743046860.9279692,634000,525.1199951171875
1743046864.0477057,635600,531.239990234375
1743046867.7013187,638000,531.7899780273438
1743046869.2749596,639200,533.0
1743046873.060655,640000,533.1500244140625
1743046875.5088992,641200,534.0399780273438
1743046876.8871295,642000,535.3300170898438
1743046877.561413,642400,535.4400024414062
1743046880.4550703,644000,529.8800048828125
1743046881.3492053,644400,532.3499755859375
1743046882.9704635,645200,531.6699829101562
1743046883.8584414,645600,531.5
1743046885.6524749,646400,527.8099975585938
1743046888.348336,647600,531.6900024414062
1743046890.017681,648400,532.0
1743046892.458626,650000,528.5999755859375
1743046893.575133,650800,527.2999877929688
1743046894.1384773,651200,526.5900268554688
1743046894.7832944,651600,527.1300048828125
1743046898.458899,652400,530.25
1743046900.0723557,653200,533.5399780273438
1743046901.8743386,654000,533.780029296875
1743046904.2229471,655200,532.47998046875
1743046906.5345302,656400,536.969970703125
1743046907.2970366,656800,535.3400268554688
1743046908.045781,657200,536.0900268554688
1743046910.2636218,658400,534.77001953125
1743046912.4612803,659600,537.02001953125
1743046914.3904455,660800,537.6199951171875
1743046914.9065444,661200,537.219970703125
1743046916.4438128,662400,536.7100219726562
1743046918.8856351,664000,536.4199829101562
1743046919.5407107,664400,535.77001953125
1743046920.0066583,664800,534.97998046875
1743046928.1514795,667600,529.6799926757812
1743046929.5773685,668400,528.760009765625
1743046930.379741,668800,527.7000122070312
1743046931.197006,669200,526.8400268554688
1743046933.6154892,670400,529.27001953125
1743046934.4300609,670800,530.25
1743046938.6344607,673200,531.0999755859375
1743046939.1716943,673600,530.469970703125
1743046939.790816,674000,531.8599853515625
1743046941.5270236,675200,532.27001953125
1743046943.5950248,676800,529.6699829101562
1743046943.8974094,677200,530.3499755859375
1743046948.2986948,678000,530.719970703125
1743046949.1111374,678400,531.5999755859375
1743046949.8358333,678800,531.0499877929688
1743046950.4998295,679200,529.22998046875
1743046951.8422835,680000,526.77001953125
1743046953.9016125,681200,528.6300048828125
1743046954.5749211,681600,527.6599731445312
1743046955.951324,682400,524.0399780273438
1743046958.754356,684000,525.1699829101562
1743046959.4673471,684400,525.4299926757812
1743046962.6491673,686400,523.02001953125
1743046963.8054152,687200,523.8499755859375
1743046964.3366182,687600,524.6199951171875
1743046964.866746,688000,526.3699951171875
1743046967.3675954,689600,528.0599975585938
1743046972.8388329,690800,526.5999755859375
1743046974.5523376,691600,526.8699951171875
1743046977.6432958,693200,527.780029296875
1743046978.459674,693600,526.719970703125
1743046979.2642138,694000,526.1799926757812
1743046980.1007986,694400,528.0499877929688
1743046981.829273,695200,528.6599731445312
1743046985.7673192,697200,528.6699829101562
1743046986.6551933,697600,526.530029296875
1743046988.0557895,698400,527.739990234375
1743046988.6180913,698800,527.4600219726562
1743046989.2244184,699200,528.280029296875
1743046990.9930937,700400,527.0
1743046992.2327573,701200,527.8300170898438
1743046992.8093457,701600,528.3300170898438
1743046993.2364132,702000,529.6300048828125
1743047002.3715768,705200,526.4400024414062
1743047003.123285,705600,526.969970703125
1743047005.6459417,706800,531.969970703125
1743047012.8205662,710400,532.260009765625
1743047016.5760167,712800,533.8200073242188
1743047017.1718268,713200,534.3800048828125
1743047023.4352622,715600,532.25
1743047024.1890898,716000,534.3599853515625
1743047024.9661245,716400,532.6699829101562
1743047026.57017,717200,531.52001953125
1743047027.4018357,717600,531.1500244140625
1743047028.1800933,718000,530.9000244140625
1743047031.4856887,719600,528.6099853515625
1743047034.759341,721200,526.6599731445312
1743047036.4620075,722000,525.2999877929688
1743047037.274142,722400,526.469970703125
1743047042.441992,725600,526.5900268554688
1743047043.0285408,726000,525.5499877929688
1743047044.3826735,727200,528.030029296875
1743047049.2140377,728400,528.2999877929688
1743047052.166186,730000,529.47998046875
1743047053.8985202,730800,531.5999755859375
1743047057.0254438,732400,532.239990234375
1743047061.4802356,734400,534.2100219726562
1743047062.3722544,734800,533.5900268554688
1743047065.6421943,736400,531.3200073242188
1743047066.2249107,736800,530.77001953125
1743047067.9841068,738000,535.1599731445312
1743047068.515438,738400,533.6300048828125
1743047069.146628,738800,531.8400268554688
1743047070.445879,740000,531.030029296875
1743047076.2693734,741600,529.739990234375
1743047077.6207628,742400,531.0800170898438
1743047079.117465,743200,534.8800048828125
1743047079.903604,743600,533.7999877929688
1743047080.7577422,744000,532.3200073242188
1743047086.615759,746800,534.9299926757812
1743047088.5144942,747600,534.6900024414062
1743047089.349749,748000,533.3300170898438
1743047092.8988848,750400,533.260009765625
1743047093.4508052,750800,533.6400146484375
1743047094.0978541,751200,532.0
1743047095.1204011,752000,533.8900146484375
1743047098.5942602,752800,532.719970703125
1743047105.8085833,756800,531.030029296875
1743047107.4993815,757600,528.1099853515625
1743047114.8189077,761200,534.739990234375
1743047117.2759523,762800,534.0999755859375
1743047120.0859365,764800,537.0700073242188
1743047123.405846,765200,536.280029296875
1743047124.058604,765600,537.3900146484375
1743047126.0784788,766800,539.25
1743047126.7488697,767200,539.47998046875
1743047127.4195228,767600,540.1599731445312
1743047128.1196191,768000,538.6599731445312
1743047131.405275,769600,535.8499755859375
1743047132.2456725,770000,538.3099975585938
1743047133.0688858,770400,537.5499877929688
1743047135.1952543,771600,536.469970703125
1743047136.6048603,772400,533.47998046875
1743047137.931544,773200,534.1300048828125
1743047139.0005846,774000,534.489990234375
1743047139.5882225,774400,533.1300048828125
1743047140.1570294,774800,530.6500244140625
1743047141.1983044,775600,527.8900146484375
1743047141.7109358,776000,528.3200073242188
