Model Name,Loss,Accuracy,Precision,Recall
XGBoost,0.5859696299691072,0.8211160714285715,0.9130264777907592,0.709988891340422
XGBoost,0.5055149215439247,0.8195535714285714,0.920113788291146,0.6999722451918227
XGBoost,0.4660686617491832,0.8196428571428571,0.9201318026881804,0.7001484834597499
XGBoost,0.4265316352591661,0.8275,0.9214619773188036,0.7161526641887761
XGBoost,0.4287374281427833,0.8273660714285714,0.9211471642930084,0.7161526641887761
XGBoost,0.4097837660565178,0.8277232142857143,0.9219910249134804,0.7161526641887761
XGBoost,0.3932592390071547,0.8336160714285714,0.9219818581138084,0.729002113564642
XGBoost,0.3794741416313215,0.8407589285714285,0.9388739243658268,0.7290910815361722
XGBoost,0.3749607941367155,0.8413392857142857,0.9407814076849962,0.728641800568588
XGBoost,0.3735501287790523,0.8413392857142857,0.9407814076849964,0.728641800568588
XGBoost,0.3644117168684688,0.8757589285714286,0.9445532540058326,0.7984105393224773
XGBoost,0.3582803980547983,0.8758928571428571,0.9446654117815396,0.7985906958205043
XGBoost,0.3578430556327253,0.8415625,0.9408182030697098,0.7290905061606421
XGBoost,0.3534368087868972,0.8414285714285714,0.940998838720331,0.7286412251930577
XGBoost,0.3522813203720455,0.8905803571428571,0.9788540052995856,0.7984105393224773
XGBoost,0.3503552973584371,0.8561160714285714,0.9781696814815324,0.7285508501365734
XGBoost,0.3469209970969488,0.8561160714285714,0.9781696814815324,0.7285508501365734
XGBoost,0.3464313154030473,0.8909821428571428,0.9798188906197728,0.7984105393224773
XGBoost,0.3437474359730176,0.8909375,0.9797136299078104,0.7984105393224773
XGBoost,0.3428237107562943,0.8590178571428572,0.978339591198986,0.734348308947034
XGBoost,0.3414401530999988,0.8590178571428572,0.978339591198986,0.734348308947034
XGBoost,0.3426118059318099,0.8596875,0.980107021658304,0.734348308947034
XGBoost,0.339152363766555,0.8607142857142858,0.9817554220765208,0.7351507125611113
XGBoost,0.3345368568130296,0.8607142857142858,0.9817554220765212,0.7351507125611113
XGBoost,0.3379113615349225,0.8620089285714285,0.9851592744034356,0.7351507125611114
XGBoost,0.3428679761441348,0.8622321428571429,0.985749187826714,0.7351507125611113
XGBoost,0.3439147592759717,0.8622321428571429,0.9857491878267136,0.7351507125611113
XGBoost,0.3446386205219374,0.8625,0.9864539466011418,0.7351507125611114
XGBoost,0.3426352159011103,0.8632142857142857,0.988357992569723,0.7351507125611113
XGBoost,0.3473712258396761,0.8629464285714286,0.987998904340623,0.734879587391658
XGBoost,0.3477952639283154,0.8629910714285715,0.9881147531492822,0.734879587391658
XGBoost,0.3485902435829066,0.8629464285714286,0.987995309736428,0.7348795873916582
XGBoost,0.351272525145996,0.8629464285714286,0.987995309736428,0.734879587391658
XGBoost,0.3503365487632744,0.8629464285714286,0.987995309736428,0.7348795873916582
XGBoost,0.3522526564490309,0.8630357142857142,0.988230738330877,0.7348795873916582
XGBoost,0.35362418136289,0.8630357142857142,0.988230738330877,0.734879587391658
XGBoost,0.3554057655934411,0.8626339285714286,0.9882180636003748,0.734072724428236
XGBoost,0.3553752480050014,0.8627232142857143,0.988573981871672,0.7339856922263213
XGBoost,0.3541691056254186,0.8554464285714286,0.9883472236277296,0.7194105975325277
XGBoost,0.3550435658180632,0.8549107142857143,0.9885704035456728,0.7181555759011243
XGBoost,0.3567517784136987,0.8548660714285714,0.9885694617152906,0.7180685436992097
XGBoost,0.3596226745320591,0.8550892857142857,0.9891772621844652,0.7180685436992097
XGBoost,0.3602148130721627,0.8548214285714286,0.988568518750173,0.7179815114972949
XGBoost,0.3623059016326506,0.8551339285714286,0.9893004807714556,0.7180685436992097
XGBoost,0.3628652817991694,0.8552678571428571,0.9896663852434486,0.7180685436992097
XGBoost,0.3620976160200411,0.8554017857142857,0.9896696278757248,0.7183396688686629
XGBoost,0.3659574439086183,0.8553571428571428,0.9896688280566296,0.7182526366667482
XGBoost,0.3703952671684173,0.8554017857142857,0.9896696278757248,0.7183396688686629
XGBoost,0.3721637719200046,0.8554017857142857,0.989669627875725,0.7183396688686629
XGBoost,0.3764646357294769,0.8553571428571428,0.9896688280566296,0.7182526366667482
XGBoost,0.3765077398190723,0.8544196428571429,0.9890449662634202,0.7168264854699287
XGBoost,0.3759057019482538,0.8544196428571429,0.9890449662634202,0.7168264854699287
XGBoost,0.3784031985618138,0.8544196428571429,0.9890449662634202,0.7168264854699287
XGBoost,0.38159819753247,0.8544196428571429,0.9890449662634202,0.7168264854699287
XGBoost,0.3808998524392416,0.8544196428571429,0.98904496626342,0.7168264854699287
XGBoost,0.3829950148540766,0.8484375,0.9888661021933512,0.7048709312593997
XGBoost,0.3854586719651592,0.8548660714285714,0.9876109702170772,0.7188144747689261
XGBoost,0.3853676022266503,0.8549107142857143,0.9876122039710435,0.7189048498254105
XGBoost,0.386797531266789,0.8549553571428572,0.9876137802314066,0.7189907130368534
XGBoost,0.3876938623702136,0.855,0.9876147323486956,0.719077745238768
XGBoost,0.389580898103839,0.8549107142857143,0.9876119234877492,0.7189015069708409
XGBoost,0.3928082308788773,0.8548660714285714,0.9876100865693632,0.7188105565388263
XGBoost,0.3927280886913493,0.8549107142857143,0.9877302720025076,0.7188105565388263
XGBoost,0.3910909897305206,0.8549107142857143,0.9877302720025074,0.7188105565388263
XGBoost,0.391210976031054,0.8548660714285714,0.9876100865693632,0.7188105565388263
XGBoost,0.3927059503292605,0.8549107142857143,0.9877302720025074,0.7188105565388263
XGBoost,0.3942268563790987,0.8549107142857143,0.9877302720025074,0.7188105565388263
XGBoost,0.3935319359333766,0.8549107142857143,0.9877302720025074,0.7188105565388263
XGBoost,0.3929066160868492,0.8548660714285714,0.9876100865693632,0.7188105565388263
XGBoost,0.3945406057858889,0.8548660714285714,0.9876100865693632,0.7188105565388263
XGBoost,0.3937768226556751,0.8548660714285714,0.987612654433142,0.7188105565388263
XGBoost,0.3975651552603093,0.8547767857142857,0.987372428981776,0.7188105565388263
XGBoost,0.3965774040615957,0.8548660714285714,0.9876126544331422,0.7188105565388263
XGBoost,0.3983257351261298,0.8548214285714286,0.9874894501857968,0.7188105565388263
XGBoost,0.4019695815503083,0.8547767857142857,0.9873692647526524,0.7188105565388263
XGBoost,0.4041758360088333,0.8548214285714286,0.9874894501857968,0.7188105565388263
XGBoost,0.4051552732612393,0.855,0.9874967977426198,0.7191686489799138
XGBoost,0.4056820276948138,0.855,0.98749679774262,0.7191686489799138
XGBoost,0.4046741929566985,0.855,0.9874967977426198,0.7191686489799138
XGBoost,0.405674417150882,0.855,0.98749679774262,0.7191686489799138
XGBoost,0.4035626701355425,0.8548660714285714,0.9871319248240484,0.7191686489799138
XGBoost,0.4042027407274884,0.8549107142857143,0.9872521102571928,0.7191686489799138
XGBoost,0.4053856355598188,0.8550892857142857,0.9877321751167276,0.7191686489799138
XGBoost,0.4061731999263548,0.8549107142857143,0.9872521102571928,0.7191686489799138
XGBoost,0.4050229171756105,0.8551339285714286,0.9878525062291847,0.7191686489799138
XGBoost,0.4052051478114952,0.8550892857142857,0.9877321751167278,0.7191686489799138
XGBoost,0.4068315180148978,0.8551339285714286,0.9878525062291847,0.7191686489799138
XGBoost,0.4095047716521911,0.8551785714285715,0.9878538154663924,0.7192590240363982
XGBoost,0.4080731882880817,0.8551785714285715,0.9878538154663924,0.7192590240363982
XGBoost,0.4102586477631996,0.8551785714285715,0.9878538154663924,0.7192590240363982
XGBoost,0.4118138651969786,0.8551785714285715,0.9878538154663924,0.7192590240363982
XGBoost,0.4103547287946368,0.8551785714285715,0.9878538154663924,0.7192590240363982
XGBoost,0.4114724302609623,0.8551785714285715,0.9878538154663924,0.7192590240363982
XGBoost,0.4141374455366122,0.8553125,0.9882156471322534,0.7192590240363982
XGBoost,0.4134891533243763,0.8553125,0.9882156471322534,0.7192590240363982
XGBoost,0.4167242731221805,0.8551785714285715,0.9878525995061406,0.7192590240363982
XGBoost,0.4167127618869502,0.8551785714285715,0.9878525995061406,0.7192590240363982
XGBoost,0.4154641957438423,0.8551785714285715,0.9878525995061406,0.7192590240363982
XGBoost,0.4186613369265586,0.8551785714285715,0.9878525995061406,0.7192590240363982
XGBoost,0.4200001579688405,0.8551785714285715,0.9878525995061403,0.7192590240363982
