Model Name,Loss,Accuracy,Precision,Recall
Regressão Logística,1.808891964297836,0.8661341641256795,0.8925594698691593,0.8380390644718485
Regressão Logística,0.3342303380056368,0.8314732142857143,0.8893371223338301,0.757138449604842
Regressão Logística,0.2930131788298732,0.8639285714285714,0.9407185051347996,0.776782394849039
Regressão Logística,0.2808611038401498,0.8716071428571428,0.9399387249627696,0.7939471248091541
Regressão Logística,0.2827093669242823,0.8741071428571429,0.9543891549191498,0.7857044851495759
Regressão Logística,0.2775831509984899,0.8671428571428571,0.9399384763858792,0.7843721510503762
Regressão Logística,0.2799975159994903,0.8703125,0.9541593568165214,0.7779405321215479
Regressão Logística,0.2821058949041839,0.87,0.9539242918859387,0.7774900821634916
Regressão Logística,0.2842320903028979,0.8700446428571429,0.954029549851626,0.7774900821634916
Regressão Logística,0.2876941893995595,0.8845982142857143,0.955511152897512,0.806667682052877
Regressão Logística,0.2967075030600579,0.870625,0.955390382094564,0.7774900821634917
Regressão Logística,0.2916467407038651,0.891875,0.9551362755727616,0.8223020485091908
Regressão Logística,0.3030853325346866,0.8702232142857143,0.955445793761548,0.7765954202190113
Regressão Logística,0.3056041643783853,0.8700446428571429,0.954527654485654,0.7770438877165831
Regressão Logística,0.3031763717197441,0.891875,0.955610511410463,0.8218581738038144
Regressão Logística,0.3118568739591805,0.8687053571428571,0.948964735890793,0.779282876545045
Regressão Logística,0.3175030979527438,0.8704910714285714,0.9558869295126322,0.7767747632470258
Regressão Logística,0.3193708180216752,0.8703571428571428,0.9547820272672128,0.7774946749556871
Regressão Logística,0.324830530966439,0.8703571428571428,0.9552723857023891,0.7770438877165832
Regressão Logística,0.3275222799149665,0.8662946428571429,0.9444016376300256,0.7783882146005645
Regressão Logística,0.3321234741491445,0.8687946428571428,0.954605269267966,0.7743733017528777
Regressão Logística,0.3414155723359203,0.8690625,0.9559318156784008,0.7737423580157464
Regressão Logística,0.3453044513678168,0.8656696428571429,0.9465487969222984,0.7750866848997279
Regressão Logística,0.3395481874822865,0.8648214285714285,0.9443089365143356,0.7753558093692852
Regressão Logística,0.3454600045190127,0.8653125,0.945444508726726,0.7753558093692852
Regressão Logística,0.3473417551947831,0.8651339285714286,0.9450290803492228,0.7753558093692852
Regressão Logística,0.3590862318738546,0.865625,0.9464467532201204,0.7750866848997279
Regressão Logística,0.3603020973489511,0.8656696428571429,0.9465487969222984,0.7750866848997279
