Model Name,Loss,Accuracy,Precision,Recall
DQN,0.528641405851185,0.6848660714285715,0.6629354098183524,0.752043488314469
DQN,0.6160919172637612,0.7316071428571429,0.6917825416315216,0.751015802289525
DQN,0.7267336245296191,0.7438392857142857,0.7073819861019187,0.7506732402812104
DQN,0.8333199083910409,0.744375,0.7156376297126065,0.7505019592770532
DQN,0.9329665861216002,0.7446875,0.7209242502822019,0.7500425187880015
DQN,0.9894874644291932,0.7458482142857142,0.7247669319728766,0.7497362251286339
DQN,1.001680055901124,0.7458482142857142,0.7274260196356944,0.7497722095766262
DQN,1.020959151560994,0.7450446428571429,0.7292909905515356,0.7497991979126207
DQN,1.0526437954664585,0.7447767857142857,0.7307058035245825,0.7498201888406163
DQN,1.0775731432413649,0.7424107142857143,0.7315023525334531,0.7498369815830126
DQN,1.0844376859013547,0.7419196428571428,0.7320912424835376,0.7498507210995189
DQN,1.1117742085603477,0.7245982142857142,0.7305176567676137,0.7498697019513145
DQN,1.1246503067068814,0.7389285714285714,0.7307617693938079,0.7498788107446428
DQN,1.1251101136989166,0.7321875,0.7302851490953918,0.7498866182817813
DQN,1.127447325630516,0.7205803571428572,0.7287721674826231,0.7498994098177335
DQN,1.124323269365465,0.7286160714285714,0.7281656163181562,0.7499049539706615
DQN,1.1241337143245853,0.7340178571428572,0.7280803935528996,0.7499098458703037
DQN,1.120522337352441,0.7288839285714286,0.7276150008110421,0.7498844122769293
DQN,1.1116613083000486,0.718125,0.7263992197114705,0.7498664124858304
DQN,1.1111594161170777,0.7195089285714286,0.7254054459665006,0.7498502126738412
DQN,1.1077944992603523,0.7219642857142857,0.7246725299220379,0.7498355557010893
DQN,1.1109257427070076,0.7169642857142857,0.7237055513296761,0.7497855825736567
DQN,1.1097479359105007,0.7170089285714286,0.7228224677888813,0.7497515468192357
DQN,1.1224421633135542,0.7160267857142857,0.7219578573061319,0.7497203473776833
DQN,1.1550838889060369,0.7216517857142857,0.7212838545235659,0.7501463098605736
DQN,1.2511193376974945,0.7290625,0.7207073744947831,0.7513672722082251
DQN,1.4112986834385848,0.7611607142857143,0.7204860769991713,0.7556498810897113
DQN,1.3925422038023092,0.7609375,0.7202852705992506,0.7595945337274647
DQN,1.3679532000380392,0.7599553571428571,0.7201563044907194,0.7630205336710786
DQN,1.3706844615786198,0.7595982142857143,0.719991538217606,0.766289844162476
DQN,1.3925241961044887,0.7595535714285714,0.7198321393079898,0.7693599189349435
DQN,1.3619640483504902,0.7608035714285715,0.7197453888773149,0.7722155393904586
DQN,1.3769583919395756,0.7609375,0.7196666618891108,0.7749063252894272
DQN,1.375526277835353,0.7610267857142857,0.7195997506335586,0.7774308384724272
DQN,1.3770049862655902,0.7610267857142857,0.719537069414116,0.779811093759256
DQN,1.3782467870723338,0.7595089285714286,0.7194824531827719,0.7819103250972576
DQN,1.373933099718285,0.7598214285714285,0.7194557375201281,0.7838621282000835
DQN,1.395334187767847,0.7610714285714286,0.7194041778590022,0.7858852241293297
DQN,1.383320174656708,0.7655357142857143,0.7195753943250014,0.7876304009849437
DQN,1.3759716222777314,0.7653571428571428,0.7197359978281461,0.7892771132626998
DQN,1.413604563229309,0.7670535714285714,0.7199075710148451,0.7909307376303757
DQN,1.3906172637354215,0.7653125,0.720050974136831,0.7924183038067645
DQN,1.3974702997181174,0.7652678571428572,0.7201867170923357,0.7938345791131705
DQN,1.3977317156066669,0.7665178571428571,0.7203302716590766,0.7952434243929133
DQN,1.4088110786038166,0.7665178571428571,0.7204670223337653,0.7965896543268899
DQN,1.3970647803520693,0.765625,0.7205993081685194,0.7978093869381928
DQN,1.4063771038259725,0.7671428571428571,0.7207418722306891,0.7990418837952513
DQN,1.4124186788986246,0.7672321428571428,0.7208805512791598,0.8002230266165989
DQN,1.425249493480724,0.7684821428571429,0.7210463492155833,0.8013559595268714
DQN,1.4036509903951286,0.7684821428571429,0.721205144245556,0.8024435751207329
