Model Name,Loss,Accuracy,Precision,Recall
MLP,0.7020943522453308,0.4998660683631897,0.0,0.0
MLP,0.6990151405334473,0.4858928620815277,0.0,0.0
MLP,0.696029257774353,0.4771874964237213,0.0,0.0
MLP,0.6931757807731629,0.4769196391105652,0.0097568428143858,0.0004510435624979
MLP,0.6903348803520203,0.5164732217788697,0.561696445941925,0.1507803171873092
MLP,0.6875921249389648,0.5425892829895019,0.6177979707717896,0.2237457513809204
MLP,0.6848290443420411,0.6457142949104309,0.747732400894165,0.4399048447608947
MLP,0.6820995450019837,0.6605803489685058,0.7532416105270385,0.4777046263217926
MLP,0.6792485356330872,0.6734821319580078,0.7595373272895813,0.5077394545078278
MLP,0.6762982487678528,0.7259821414947509,0.7879124879837036,0.6185633420944214
MLP,0.6732128858566284,0.7329910635948181,0.791770076751709,0.6323997497558593
MLP,0.6701197147369384,0.7450446367263794,0.7984994292259217,0.6555915117263794
MLP,0.6669476985931396,0.7479910612106323,0.8012858390808105,0.6595998048782349
MLP,0.6636656284332275,0.7515178561210633,0.8069464683532714,0.6612996935844422
MLP,0.6603623867034912,0.7638839244842529,0.8320205569267273,0.6613900661468506
MLP,0.656806492805481,0.7687946438789368,0.8433232784271241,0.6604010939598084
MLP,0.6532210826873779,0.7695982098579407,0.845064663887024,0.6604010939598084
MLP,0.649534547328949,0.7694196343421936,0.8446763038635254,0.6604010939598084
MLP,0.6457531213760376,0.7703571319580078,0.8450528502464294,0.6622714996337891
MLP,0.6418991327285767,0.772276782989502,0.8491948127746582,0.6622714996337891
MLP,0.6379257440567017,0.772276782989502,0.8493602395057678,0.6620921492576599
MLP,0.6338390946388245,0.766026782989502,0.8931396484375,0.6045070886611938
MLP,0.6297277331352233,0.7651339292526245,0.8932599902153016,0.6023552417755127
MLP,0.6255474328994751,0.7687053561210633,0.9047959446907043,0.6006500005722046
MLP,0.6212592840194702,0.7687946438789368,0.9050416111946106,0.6006500005722046
MLP,0.6169814586639404,0.7688392877578736,0.9051624655723572,0.6006500005722046
MLP,0.6126103520393371,0.7689285755157471,0.9054081559181212,0.6006500005722046
MLP,0.6082368850708008,0.7689732193946839,0.9055280685424804,0.6006500005722046
MLP,0.6038467645645141,0.7690624952316284,0.9057732820510864,0.6006500005722046
MLP,0.5993830680847168,0.7691071391105652,0.9058935165405272,0.6006500005722046
MLP,0.5948896527290344,0.7691071391105652,0.9058935165405272,0.6006500005722046
MLP,0.590386939048767,0.7691071391105652,0.906110429763794,0.6004725933074951
MLP,0.5858390092849731,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5812202572822571,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5765939712524414,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5719137907028198,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5672439217567444,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5625962972640991,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5580098271369934,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5534471988677978,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.548906672000885,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5444892525672913,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5401732921600342,0.7691517829895019,0.9062353491783142,0.6004725933074951
MLP,0.5359020233154297,0.7690625071525574,0.9059895873069764,0.6004725933074951
MLP,0.5317945003509521,0.7691964268684387,0.9063593506813048,0.6004725933074951
MLP,0.527819299697876,0.7691964268684387,0.9063593506813048,0.6004725933074951
MLP,0.5239359974861145,0.7691964268684387,0.906353235244751,0.6004725933074951
MLP,0.5202057242393494,0.7691964268684387,0.906353235244751,0.6004725933074951
MLP,0.5166023373603821,0.769910705089569,0.9071054220199584,0.6014504790306091
MLP,0.5131172180175781,0.769910705089569,0.9071054220199584,0.6014504790306091
MLP,0.509827172756195,0.7700446367263794,0.907471454143524,0.6014504790306091
MLP,0.5067018270492554,0.7701339244842529,0.9076075077056884,0.6015414237976074
MLP,0.5036786675453186,0.7703571438789367,0.9082249402999878,0.6015414237976074
MLP,0.5007856845855713,0.770491075515747,0.9085852980613708,0.6015414237976074
MLP,0.498024445772171,0.7705357193946838,0.9087104082107544,0.6015414237976074
MLP,0.495326429605484,0.7706696510314941,0.9090759515762328,0.6015414237976074
MLP,0.4927574813365936,0.7707589387893676,0.9093175053596496,0.6015414237976074
MLP,0.4902808487415314,0.7714285731315613,0.9111533284187316,0.6015414237976074
MLP,0.4879365980625152,0.7714732050895691,0.9112739324569702,0.6015414237976074
MLP,0.4857199013233185,0.7723660588264465,0.9137440085411072,0.6015414237976074
MLP,0.4836054861545563,0.7726785659790039,0.9146073698997498,0.6015414237976074
MLP,0.481626033782959,0.7728124976158142,0.9149787545204162,0.6015414237976074
MLP,0.47975172996521,0.7729910731315612,0.9154718399047852,0.6015414237976074
MLP,0.4779081523418426,0.7729910731315612,0.9154718399047852,0.6015414237976074
MLP,0.4761724591255188,0.7729017853736877,0.915226674079895,0.6015414237976074
MLP,0.4744824647903442,0.7729017853736877,0.9152263164520263,0.6015414237976074
MLP,0.4728909313678741,0.7729017853736877,0.9152263164520263,0.6015414237976074
MLP,0.4713915586471557,0.7745535731315613,0.9198376417160036,0.6015414237976074
MLP,0.4699495553970337,0.7750446319580078,0.9212194204330444,0.6015414237976074
MLP,0.4685339033603668,0.7750446319580078,0.9212194204330444,0.6015414237976074
MLP,0.4672204136848449,0.7750892758369445,0.9213479161262512,0.6015414237976074
MLP,0.4659911036491394,0.7752232074737548,0.9217223048210144,0.6015414237976074
MLP,0.4648035168647766,0.7753124952316284,0.9219789862632752,0.6015414237976074
MLP,0.4636991441249847,0.7754017829895019,0.9222277402877808,0.6015414237976074
MLP,0.4626946210861206,0.7753124952316284,0.9219759106636048,0.6015414237976074
MLP,0.4617412209510803,0.7796428680419922,0.9343970537185669,0.6015414237976074
MLP,0.4608045816421509,0.7814285635948182,0.9396212935447692,0.6015414237976074
MLP,0.45994992852211,0.7821875095367432,0.9416129350662232,0.6017188191413879
MLP,0.4591384589672088,0.7844196557998657,0.9482272386550904,0.6017188191413879
MLP,0.4584028363227844,0.7886607050895691,0.9611118555068968,0.6017188191413879
MLP,0.4576298058032989,0.7887499928474426,0.961382818222046,0.6017188191413879
MLP,0.456973648071289,0.7936160683631897,0.976533579826355,0.6017188191413879
MLP,0.456291913986206,0.7952232122421264,0.9816671490669252,0.6017188191413879
MLP,0.4557122588157654,0.7955357193946838,0.9816892266273498,0.6023415327072144
MLP,0.4551162183284759,0.7964285731315612,0.9814619660377504,0.6043030977249145
MLP,0.4545795738697052,0.7965178489685059,0.9810502648353576,0.6047512292861938
MLP,0.4541137874126434,0.796294629573822,0.9803524017333984,0.6047512292861938
MLP,0.4536145329475403,0.7960267901420593,0.9795079350471496,0.6047512292861938
MLP,0.45316281914711,0.7950000047683716,0.9762596726417542,0.6047512292861938
MLP,0.4527558267116546,0.7925892829895019,0.9687192678451538,0.6047512292861938
MLP,0.4523894965648651,0.7884374856948853,0.9559572219848632,0.6047512292861938
MLP,0.4520185828208923,0.7841071486473083,0.9430229067802428,0.6047512292861938
MLP,0.451670891046524,0.7798214197158814,0.9303673148155212,0.6049292087554932
MLP,0.451388931274414,0.775,0.916524302959442,0.6051066160202027
MLP,0.4510902762413025,0.7707589268684387,0.904881727695465,0.6051066160202027
MLP,0.4507644414901733,0.764642858505249,0.8886204361915588,0.6051066160202027
MLP,0.4504854083061218,0.7600446462631225,0.8767958998680114,0.6051066160202027
MLP,0.4502807855606079,0.7546875,0.8633670806884766,0.6051066160202027
MLP,0.450092601776123,0.7499553442001343,0.850632107257843,0.6063639879226684
MLP,0.44991175532341,0.7456696391105652,0.8403742909431458,0.6065453052520752
