Wall time,Step,Value
1743045943.325445,185600,471.6600036621094
1743045943.7709265,186000,471.1300048828125
1743045945.0760736,187200,472.79998779296875
1743045945.5183322,187600,473.3999938964844
1743045957.2561007,189600,471.0
1743045957.7331285,190000,476.30999755859375
1743045963.4203315,194400,468.3999938964844
1743045964.9553986,195600,464.55999755859375
1743045965.6290321,196000,466.5199890136719
1743045966.564094,196800,468.5
1743045967.4584024,197600,464.7300109863281
1743045968.8580282,198800,460.42999267578125
1743045983.9142256,203200,453.8699951171875
1743045986.0237536,205200,465.44000244140625
1743045986.8791456,206000,466.95001220703125
1743045988.279665,207200,467.94000244140625
1743045989.5163794,208000,472.8599853515625
1743045992.1639242,210000,486.7699890136719
1743045992.8915687,210400,486.0899963378906
1743045995.7572463,212800,482.239990234375
1743046004.876774,213600,486.0299987792969
1743046005.5696015,214000,486.6499938964844
1743046006.4466825,214800,491.82000732421875
1743046006.8609238,215200,490.79998779296875
1743046007.2787387,215600,492.2300109863281
1743046008.1072514,216400,493.6000061035156
1743046008.948982,217200,493.75
1743046011.6514523,219200,480.8999938964844
1743046012.1439524,219600,479.7200012207031
1743046012.6198847,220000,475.57000732421875
1743046013.4703763,220800,479.0799865722656
1743046016.3899276,223200,485.45001220703125
1743046017.2754233,224000,480.5899963378906
1743046019.0380282,225600,477.80999755859375
1743046029.465872,226000,475.6600036621094
1743046030.0277064,226400,475.6600036621094
1743046032.4469478,228000,483.45001220703125
1743046034.2285366,229600,488.4200134277344
1743046034.6677616,230000,491.0799865722656
1743046035.9735603,231200,490.9599914550781
1743046036.877532,232000,492.989990234375
1743046037.3055203,232400,495.510009765625
1743046037.965912,232800,495.6300048828125
1743046038.4409342,233200,494.1600036621094
1743046038.8706355,233600,495.3900146484375
1743046039.2999241,234000,496.2900085449219
1743046040.2540038,234800,493.2699890136719
1743046040.6935685,235200,493.42999267578125
1743046044.0016057,237200,487.510009765625
1743046044.8573017,237600,487.239990234375
1743046056.5624492,239200,481.80999755859375
1743046057.9565985,240400,480.3599853515625
1743046058.8087597,241200,479.70001220703125
1743046061.937373,243600,469.75
1743046062.7880914,244400,466.2200012207031
1743046065.1359332,246400,468.0299987792969
1743046067.19875,248000,469.2099914550781
1743046067.6661463,248400,465.2099914550781
1743046068.8322525,249200,466.9800109863281
1743046070.4878767,250400,471.010009765625
1743046084.1343675,254000,477.0199890136719
1743046087.303261,256800,475.8699951171875
1743046087.780128,257200,472.8900146484375
1743046089.0669532,258000,471.5400085449219
1743046089.6083477,258400,470.80999755859375
1743046090.0420341,258800,470.8399963378906
1743046090.4948952,259200,470.9599914550781
1743046091.5203428,260000,468.760009765625
1743046092.8767972,261200,465.5899963378906
1743046095.1073656,262800,472.20001220703125
1743046095.5297458,263200,471.42999267578125
1743046106.407282,264800,475.4800109863281
1743046107.8759887,266000,478.9700012207031
1743046109.575063,267600,484.489990234375
1743046111.135303,268800,491.32000732421875
1743046111.5551891,269200,493.20001220703125
1743046111.981095,269600,493.6400146484375
1743046112.406887,270000,496.8900146484375
1743046112.8266392,270400,496.8399963378906
1743046113.6739006,271200,496.6000061035156
1743046114.1079285,271600,494.1199951171875
1743046114.5523596,272000,493.2900085449219
1743046115.5158207,272800,492.3299865722656
1743046115.985721,273200,494.0199890136719
1743046116.688148,273600,495.95001220703125
1743046117.1849823,274000,495.2200012207031
1743046118.351821,274800,495.4700012207031
1743046119.3761148,275600,493.7300109863281
1743046129.369147,276000,492.55999755859375
1743046133.7356212,278800,489.239990234375
1743046135.1506522,280000,485.260009765625
1743046136.0185907,280800,485.1300048828125
1743046136.9302502,281600,489.7799987792969
1743046138.784138,282800,492.20001220703125
1743046140.0204403,283600,489.2200012207031
1743046141.2833915,284400,489.3399963378906
1743046143.6563706,286000,498.2200012207031
1743046145.8087776,287600,505.7799987792969
1743046154.6477501,288800,509.9100036621094
1743046155.074379,289200,510.5
1743046155.531324,289600,510.82000732421875
1743046156.2277017,290000,513.1099853515625
1743046159.2049878,292400,510.510009765625
1743046162.9292812,294800,505.1600036621094
1743046164.033202,295600,503.5299987792969
1743046164.607036,296000,501.1600036621094
1743046165.1878552,296400,499.4599914550781
1743046167.0749905,297600,499.9200134277344
1743046169.1795726,298800,503.8900146484375
1743046169.7618923,299200,506.7799987792969
1743046171.3203783,300400,508.7799987792969
1743046171.8214202,300800,512.3900146484375
1743046180.1071131,301200,512.4500122070312
1743046181.5217812,302000,509.7699890136719
1743046182.9357646,302800,506.69000244140625
1743046186.564921,305200,524.9099731445312
1743046188.0004046,306400,526.8499755859375
1743046188.5276866,306800,528.6900024414062
1743046189.9320936,308000,527.1400146484375
1743046190.6530266,308400,526.3599853515625
1743046191.1666687,308800,523.5
1743046192.198944,309600,520.3300170898438
1743046192.7344706,310000,522.8400268554688
1743046196.0151339,312400,529.0399780273438
1743046205.6681376,314000,526.1300048828125
1743046206.2040439,314400,524.8699951171875
1743046207.352427,315200,522.9299926757812
1743046208.2735748,316000,522.0399780273438
1743046209.185876,316800,521.969970703125
1743046209.611349,317200,521.280029296875
1743046210.0376256,317600,524.030029296875
1743046210.5164652,318000,521.4500122070312
1743046210.9646373,318400,520.1699829101562
1743046212.3835871,319600,522.52001953125
1743046213.3412795,320400,520.6900024414062
1743046214.4162602,321200,523.3599853515625
1743046215.8102913,322400,526.3900146484375
1743046216.7959616,323200,524.9099731445312
1743046217.2859192,323600,524.5700073242188
1743046217.7361734,324000,525.489990234375
1743046220.0630715,325600,529.4500122070312
1743046229.7690258,326400,529.75
1743046230.190922,326800,529.8499755859375
1743046231.6182222,327600,527.7100219726562
1743046233.2736845,328800,530.1500244140625
1743046235.6032648,330400,527.47998046875
1743046237.1991897,331600,527.2100219726562
1743046239.0285726,332800,524.1599731445312
1743046239.613382,333200,523.530029296875
1743046240.860014,334000,525.239990234375
1743046241.8174465,334800,527.3099975585938
1743046242.9154115,335600,525.7899780273438
1743046245.676223,337600,526.1099853515625
1743046256.0202086,338800,523.5399780273438
1743046257.478757,339600,524.1900024414062
1743046259.331486,340800,528.52001953125
1743046263.3287394,344000,528.4600219726562
1743046265.3544023,345600,523.760009765625
1743046267.2652793,347200,523.22998046875
1743046268.2799845,348000,521.25
1743046268.7689512,348400,522.0399780273438
1743046270.7670765,350000,520.8400268554688
1743046271.6447005,350800,520.27001953125
1743046272.190315,351200,521.0599975585938
1743046282.5676103,352400,522.5999755859375
1743046283.57673,353200,524.6699829101562
1743046284.6748672,354000,521.0900268554688
1743046286.5598876,355200,520.6300048828125
1743046287.8581493,356000,518.6900024414062
1743046288.4513483,356400,520.0
1743046289.74488,357200,523.2899780273438
1743046292.0153162,358800,524.6599731445312
1743046293.973416,360400,524.77001953125
1743046297.203867,363200,522.1099853515625
1743046297.67909,363600,521.6400146484375
1743046306.6166306,364000,522.9400024414062
1743046307.0251772,364400,522.1300048828125
1743046307.8488903,365200,521.3699951171875
1743046308.2715197,365600,520.4199829101562
1743046309.3844101,366400,520.6799926757812
1743046309.8020372,366800,520.8200073242188
1743046310.2483943,367200,516.9600219726562
1743046311.5066514,368400,517.5800170898438
1743046311.9433916,368800,518.5
1743046312.3714283,369200,521.2100219726562
1743046312.8036788,369600,521.02001953125
1743046313.6731386,370400,522.5499877929688
1743046316.5747337,372800,523.5999755859375
1743046317.0162365,373200,521.239990234375
1743046318.3254342,374400,520.3499755859375
1743046330.127379,377200,533.5800170898438
1743046331.4298623,378400,534.1900024414062
1743046334.4195147,381200,528.77001953125
1743046334.8530734,381600,527.6799926757812
1743046335.3171985,382000,528.969970703125
1743046336.2233422,382800,525.6599731445312
1743046336.6858563,383200,526.489990234375
1743046337.4705508,383600,526.9500122070312
1743046339.0083504,384800,528.9500122070312
1743046339.4468584,385200,525.3300170898438
1743046340.336979,386000,522.7000122070312
1743046341.2103257,386800,519.4400024414062
1743046341.647316,387200,517.739990234375
1743046343.4489357,388800,517.260009765625
1743046352.9369884,389200,520.3699951171875
1743046355.1358325,390800,516.010009765625
1743046355.6619647,391200,515.5399780273438
1743046356.087515,391600,514.1699829101562
1743046356.5182438,392000,510.3599853515625
1743046357.8450947,393200,515.2100219726562
1743046358.3703866,393600,515.1599731445312
1743046358.8353398,394000,515.5
1743046360.4729798,395200,512.4299926757812
1743046360.929213,395600,511.94000244140625
1743046365.2778578,398800,512.739990234375
1743046367.5455563,400400,513.0399780273438
1743046368.463419,401200,512.72998046875
1743046377.3854494,402000,515.3200073242188
1743046377.8494627,402400,515.5499877929688
1743046379.7054448,403600,511.8699951171875
1743046380.2045288,404000,512.3699951171875
1743046381.292652,404800,511.69000244140625
1743046382.0820167,405200,511.5199890136719
1743046382.6451082,405600,511.2799987792969
1743046383.112072,406000,512.0499877929688
1743046384.56591,407200,518.6699829101562
1743046388.808715,410400,512.719970703125
1743046389.8260243,411200,516.969970703125
1743046390.730116,412000,517.4099731445312
1743046391.6183224,412800,517.6900024414062
1743046392.1547334,413200,518.8499755859375
1743046401.8213918,414400,520.22998046875
1743046402.6545796,415200,521.7899780273438
1743046403.0712068,415600,522.9299926757812
1743046403.4898038,416000,521.3699951171875
1743046405.6818514,418000,517.4000244140625
1743046409.514654,420800,517.9500122070312
1743046410.0033388,421200,517.4500122070312
1743046411.6530411,422400,519.3400268554688
1743046412.534417,423200,521.4299926757812
1743046415.170732,425600,526.0700073242188
1743046415.6963072,426000,527.6099853515625
1743046426.2955616,426800,529.0499877929688
1743046427.279567,427600,526.1900024414062
1743046429.0241363,429200,525.6099853515625
1743046430.7957582,430800,526.22998046875
1743046431.697399,431600,524.6199951171875
1743046434.227637,433600,521.6199951171875
1743046434.7530367,434000,517.47998046875
1743046435.317622,434400,515.219970703125
1743046438.5063546,437200,510.1000061035156
1743046438.9634695,437600,509.9100036621094
1743046453.2765455,440000,506.0
1743046456.131951,441600,506.69000244140625
1743046456.7733054,442000,507.6600036621094
1743046457.3037078,442400,508.69000244140625
1743046461.868048,446000,511.3999938964844
1743046462.797538,446800,514.0900268554688
1743046464.4969378,448000,519.0999755859375
1743046466.486504,449600,521.3400268554688
1743046467.848148,450400,524.0999755859375
1743046468.4016976,450800,522.6199951171875
1743046479.5726774,452400,520.6199951171875
1743046480.0724816,452800,519.75
1743046480.9558487,453600,520.6599731445312
1743046481.60708,454000,519.25
1743046482.1563244,454400,517.719970703125
1743046483.8827157,455600,518.27001953125
1743046484.4776382,456000,517.7999877929688
1743046490.7443461,460000,511.6099853515625
1743046491.9538786,460800,513.1799926757812
1743046492.5984638,461200,513.2999877929688
1743046494.4063077,462400,513.8599853515625
1743046495.006378,462800,513.4400024414062
1743046495.6317499,463200,515.5599975585938
1743046505.7587008,464400,518.9400024414062
1743046506.6130786,464800,521.2999877929688
1743046507.4000614,465200,520.5
1743046514.7288518,471200,526.0800170898438
1743046516.0298102,472400,526.6400146484375
1743046517.03809,473200,525.8499755859375
1743046517.5643234,473600,525.7899780273438
1743046518.726299,474400,524.6699829101562
1743046519.1623518,474800,522.5700073242188
1743046520.4570649,476000,521.8599853515625
1743046530.6856813,477200,523.5999755859375
1743046531.3977172,477600,520.8400268554688
1743046531.8422747,478000,520.8099975585938
1743046532.620244,478400,520.719970703125
1743046533.9343035,479200,519.5499877929688
1743046535.098178,480000,521.469970703125
1743046536.0727856,480800,520.5399780273438
1743046537.147598,481600,514.1400146484375
1743046537.5813777,482000,515.25
1743046538.8056781,482800,516.5900268554688
1743046539.8928287,483600,518.780029296875
1743046541.1753087,484400,519.7100219726562
1743046541.7728982,484800,520.469970703125
1743046542.4165318,485200,520.260009765625
1743046542.9911294,485600,521.25
1743046543.467398,486000,522.6099853515625
1743046555.6428802,490000,519.6799926757812
1743046557.615051,491600,523.6599731445312
1743046559.2991796,493200,523.72998046875
1743046559.7193573,493600,521.7899780273438
1743046560.1489642,494000,522.22998046875
1743046560.9899247,494800,522.7999877929688
1743046562.3892133,496000,527.969970703125
1743046563.9960313,497200,526.8300170898438
1743046564.8847232,498000,528.2999877929688
1743046566.2195933,499200,523.77001953125
1743046567.0994925,500000,524.219970703125
1743046569.1219401,501600,531.010009765625
1743046578.187545,502400,531.3900146484375
1743046579.0943944,503200,531.6900024414062
1743046579.7054179,503600,532.7100219726562
1743046581.2425246,504800,530.6099853515625
1743046581.6664786,505200,531.1300048828125
1743046582.0860317,505600,528.2899780273438
1743046582.508553,506000,525.3699951171875
1743046583.3497734,506800,523.0700073242188
1743046585.8510487,508800,524.0
1743046587.2395933,510000,525.97998046875
1743046589.6476781,512000,517.47998046875
1743046590.5860393,512800,516.1900024414062
1743046601.076228,514400,517.3300170898438
1743046601.9316418,515200,517.5900268554688
1743046604.214591,516800,518.8699951171875
1743046604.6308677,517200,516.489990234375
1743046605.0433562,517600,515.6199951171875
1743046605.459238,518000,515.3800048828125
1743046606.2974176,518800,518.9099731445312
1743046607.5598774,520000,522.0599975585938
1743046607.983519,520400,521.3900146484375
1743046608.894326,521200,522.7000122070312
1743046609.3285236,521600,524.760009765625
1743046612.388714,524400,523.22998046875
1743046613.2612627,525200,524.010009765625
1743046614.5978775,526400,520.3300170898438
1743046615.040623,526800,521.5599975585938
1743046625.6211731,528000,522.280029296875
1743046626.121191,528400,521.5800170898438
1743046628.342629,530400,520.0399780273438
1743046628.8017912,530800,520.5
1743046629.3620713,531200,521.469970703125
1743046630.9323769,532400,523.489990234375
1743046631.8769262,533200,521.3900146484375
1743046632.4387429,533600,522.1199951171875
1743046632.878415,534000,523.219970703125
1743046633.3755295,534400,522.0700073242188
1743046633.857592,534800,523.27001953125
1743046634.365923,535200,520.030029296875
1743046637.4456108,537600,527.5800170898438
1743046649.5153341,539600,529.4099731445312
1743046649.9309604,540000,531.4000244140625
1743046650.353954,540400,531.1799926757812
1743046652.6361275,542400,530.2100219726562
1743046654.6421664,544000,530.3200073242188
1743046655.5053637,544800,528.780029296875
1743046655.9315205,545200,529.6699829101562
1743046657.665027,546800,523.8300170898438
1743046659.7808592,548400,525.1300048828125
1743046663.7061074,551200,523.2000122070312
1743046674.1001961,552000,524.0599975585938
1743046675.4768624,553200,518.9000244140625
1743046676.4752684,554000,520.8800048828125
1743046676.892902,554400,522.4600219726562
1743046678.144109,555600,526.2000122070312
1743046678.5658062,556000,529.7100219726562
1743046679.4103432,556800,530.8200073242188
1743046679.8643298,557200,531.489990234375
1743046681.5228157,558400,532.739990234375
1743046699.4462516,565200,523.2999877929688
1743046699.9643853,565600,522.719970703125
1743046700.3934865,566000,521.260009765625
1743046700.8852673,566400,523.219970703125
1743046702.6492405,568000,521.4199829101562
1743046704.1991642,569200,523.0399780273438
1743046705.9376094,570800,521.72998046875
1743046706.369248,571200,519.9199829101562
1743046706.8058946,571600,519.0900268554688
1743046708.655366,573200,526.3800048828125
1743046709.1888742,573600,525.6799926757812
1743046709.8221276,574000,525.4500122070312
1743046710.7066245,574800,528.4600219726562
1743046711.5814762,575600,530.4299926757812
1743046712.4566014,576400,527.6900024414062
1743046723.0126164,577200,527.5
1743046726.7755642,580400,523.6900024414062
1743046728.9382627,582400,523.3300170898438
1743046729.374254,582800,520.989990234375
1743046733.461062,586400,527.0700073242188
1743046733.9267733,586800,524.6099853515625
1743046749.0987356,591200,530.6300048828125
1743046750.8406734,592800,531.3499755859375
1743046751.2634943,593200,533.8499755859375
1743046752.6697638,594400,534.1300048828125
1743046753.120423,594800,534.530029296875
1743046754.5873494,596000,529.1400146484375
1743046755.5127184,596800,528.6500244140625
1743046755.9566386,597200,528.5
1743046756.4295118,597600,527.489990234375
1743046759.5545056,600400,526.3300170898438
1743046760.2160218,600800,523.22998046875
1743046760.7172894,601200,521.5999755859375
1743046761.1609743,601600,522.1799926757812
1743046772.0647562,602800,523.280029296875
1743046773.2138333,603600,525.0499877929688
1743046773.6933882,604000,525.7899780273438
1743046774.118552,604400,525.9500122070312
1743046774.5381858,604800,524.4099731445312
1743046778.044067,607600,520.219970703125
1743046780.2360249,609600,524.0800170898438
1743046780.6843772,610000,523.1500244140625
1743046782.0816371,611200,526.3400268554688
1743046785.6781495,614000,520.4099731445312
1743046797.0283256,614800,521.5700073242188
1743046802.3114913,618800,519.5399780273438
1743046803.2087555,619600,520.8499755859375
1743046805.035539,620800,522.7100219726562
1743046805.4917367,621200,524.6400146484375
1743046806.3786988,622000,525.6699829101562
1743046806.9254725,622400,524.4299926757812
1743046810.4148827,624800,518.8300170898438
1743046811.0179768,625200,520.1199951171875
1743046823.6905408,627600,528.780029296875
1743046824.1232984,628000,527.1199951171875
1743046828.3622947,631600,528.4600219726562
1743046830.3737032,633200,527.2899780273438
1743046831.6359603,634000,526.4299926757812
1743046833.9113703,635600,525.7999877929688
1743046837.4262867,638000,521.4099731445312
1743046838.784687,639200,524.6699829101562
1743046848.3714325,640000,526.52001953125
1743046850.0255864,641200,524.4000244140625
1743046850.97843,642000,522.3599853515625
1743046851.40548,642400,523.5999755859375
1743046853.1743832,644000,525.8800048828125
1743046853.8276966,644400,526.4199829101562
1743046854.7540514,645200,527.0800170898438
1743046855.2044568,645600,530.2100219726562
1743046856.1191487,646400,530.2999877929688
1743046857.483242,647600,532.260009765625
1743046858.3843172,648400,529.8699951171875
1743046860.2201846,650000,522.010009765625
1743046861.1778839,650800,523.3699951171875
1743046861.9218724,651200,522.9500122070312
1743046862.5197055,651600,520.6599731445312
1743046872.7851188,652400,520.6699829101562
1743046873.93276,653200,524.8599853515625
1743046874.9651728,654000,520.9500122070312
1743046876.3744762,655200,519.239990234375
1743046877.6526892,656400,519.0599975585938
1743046878.1077006,656800,520.3800048828125
1743046878.5566719,657200,521.530029296875
1743046879.902762,658400,519.510009765625
1743046881.4538887,659600,521.6099853515625
1743046884.0061145,661200,516.7100219726562
1743046886.0244155,662400,524.1799926757812
1743046888.4849913,664000,524.4299926757812
1743046889.1033664,664400,525.3599853515625
1743046889.8146393,664800,525.9500122070312
1743046902.0445893,667600,521.6599731445312
1743046903.023333,668400,521.5599975585938
1743046903.5067272,668800,521.0999755859375
1743046903.9880807,669200,520.0
1743046905.431292,670400,519.5700073242188
1743046905.8986406,670800,522.52001953125
1743046908.714277,673200,522.010009765625
1743046909.1752992,673600,522.5700073242188
1743046909.6381855,674000,522.7999877929688
1743046910.9989471,675200,526.1300048828125
1743046912.8279898,676800,525.1300048828125
1743046913.284862,677200,525.5999755859375
1743046923.7141185,678000,526.6400146484375
1743046924.1364486,678400,523.6900024414062
1743046924.584692,678800,523.3099975585938
1743046925.0084305,679200,523.52001953125
1743046925.935885,680000,526.969970703125
1743046927.1960583,681200,530.1599731445312
1743046928.771283,682400,529.0499877929688
1743046930.6818788,684000,529.6300048828125
1743046931.1192868,684400,530.72998046875
1743046933.2731876,686400,524.4299926757812
1743046934.1386366,687200,523.6300048828125
1743046934.836395,687600,523.4000244140625
1743046935.3041837,688000,522.760009765625
1743046937.1344492,689600,524.489990234375
1743046948.1731803,690800,520.3400268554688
1743046949.1570158,691600,518.010009765625
1743046950.8996434,693200,522.1699829101562
1743046951.3216004,693600,523.6900024414062
1743046951.7418714,694000,522.6300048828125
1743046952.1535163,694400,521.1099853515625
1743046953.0791566,695200,523.3400268554688
1743046955.217731,697200,521.52001953125
1743046955.6455722,697600,524.5599975585938
1743046956.508078,698400,529.0900268554688
1743046956.937604,698800,528.969970703125
1743046957.3830154,699200,526.760009765625
1743046958.7136323,700400,525.9400024414062
1743046959.6281996,701200,528.9299926757812
1743046960.09431,701600,530.0
1743046960.5572617,702000,529.4400024414062
1743046974.8668764,705200,523.4500122070312
1743046975.3053975,705600,522.8099975585938
1743046976.7038443,706800,525.2000122070312
1743046981.3827033,710400,524.1699829101562
1743046984.2893624,712800,524.6400146484375
1743046984.765825,713200,525.780029296875
1743046997.5652182,715600,525.3900146484375
1743046998.0252893,716000,525.27001953125
1743046998.4688122,716400,528.989990234375
1743046999.4547417,717200,529.1799926757812
1743046999.9340346,717600,529.3599853515625
1743047000.398856,718000,532.1699829101562
1743047002.5547974,719600,530.780029296875
1743047004.5228245,721200,528.1799926757812
1743047005.5612564,722000,527.4400024414062
1743047006.1104977,722400,528.239990234375
1743047010.410939,725600,522.260009765625
1743047010.8856692,726000,520.0700073242188
1743047012.2209,727200,515.0399780273438
1743047023.2467442,728400,514.1900024414062
1743047025.1590497,730000,516.239990234375
1743047026.123667,730800,516.9199829101562
1743047028.2739599,732400,514.8800048828125
1743047030.9369428,734400,526.0599975585938
1743047031.6186483,734800,526.3400268554688
1743047033.6433141,736400,537.4099731445312
1743047034.1580968,736800,537.3300170898438
1743047035.9128432,738000,539.1500244140625
1743047036.4801912,738400,540.4199829101562
1743047036.975618,738800,537.0499877929688
1743047038.4224935,740000,535.8599853515625
1743047049.3986635,741600,531.77001953125
1743047050.2637079,742400,529.969970703125
1743047051.2136533,743200,527.510009765625
1743047051.6374063,743600,523.9500122070312
1743047052.0679564,744000,521.719970703125
1743047055.467493,746800,518.9500122070312
1743047056.39074,747600,521.030029296875
1743047056.849258,748000,518.3499755859375
1743047060.8663313,750400,515.4000244140625
1743047061.5018299,750800,515.6900024414062
1743047062.1659377,751200,518.9099731445312
1743047063.4506822,752000,522.260009765625
1743047073.651886,752800,522.4600219726562
1743047078.5158794,756800,521.239990234375
1743047079.4890847,757600,518.1300048828125
1743047083.874005,761200,513.6300048828125
1743047086.2014446,762800,512.1099853515625
1743047089.0600536,764800,511.1499938964844
1743047098.3343127,765200,509.82000732421875
1743047098.811319,765600,512.6099853515625
1743047100.409257,766800,514.760009765625
1743047100.825941,767200,515.0800170898438
1743047101.249732,767600,517.8800048828125
1743047101.6670227,768000,516.9299926757812
1743047103.6202762,769600,523.0700073242188
1743047104.0344267,770000,525.5499877929688
1743047104.4499385,770400,525.6300048828125
1743047105.7707713,771600,530.4099731445312
1743047106.6700242,772400,529.5900268554688
1743047107.750481,773200,531.6699829101562
1743047109.04648,774000,536.6699829101562
1743047109.6926332,774400,536.3300170898438
1743047110.2677264,774800,533.25
1743047111.2429404,775600,530.5900268554688
1743047111.7743175,776000,532.1300048828125
1743047123.6550574,778000,525.4400024414062
1743047125.0140378,779200,524.7899780273438
1743047125.861084,780000,523.7899780273438
1743047127.1153133,781200,522.1699829101562
1743047128.3965797,782400,524.9199829101562
1743047128.9040716,782800,522.989990234375
1743047129.883102,783600,524.469970703125
1743047131.0053408,784400,522.2100219726562
