Model Name,Loss,Accuracy,Precision,Recall
DQN,0.584398534445036,0.7915178571428572,0.9730769318922512,0.5996696001926354
DQN,0.5823980743724357,0.7945535714285714,0.9786436220987038,0.599183335699588
DQN,0.5676977269090032,0.8344642857142858,0.9793981056058184,0.6268870648946251
DQN,0.5676977269090032,0.8344642857142858,0.979751261737482,0.6407389294921436
DQN,0.5678191861519386,0.8342857142857143,0.9798238755803184,0.6490682383370577
DQN,0.5677513494567525,0.8344642857142858,0.9798727840816628,0.6546805692814026
DQN,0.5677513494567525,0.8344642857142858,0.9799071980053012,0.6586893770987918
DQN,0.5678067168234452,0.834375,0.9799010172447858,0.6616959829618339
DQN,0.5678067168234452,0.834375,0.9798962297016603,0.6640344541886443
DQN,0.5681389210236014,0.8338392857142857,0.9797384738432956,0.6659052311700927
DQN,0.5681666047069477,0.8337946428571429,0.9795982881465056,0.6674358668821867
DQN,0.5681666047069478,0.8337946428571429,0.9794819858728964,0.6687113966422651
DQN,0.5681666047069478,0.8337946428571429,0.9793839426113816,0.6697906910546392
DQN,0.5681835638807442,0.83375,0.979300023638594,0.6707095839651087
DQN,0.5681621148616446,0.83375,0.9792439900969347,0.6714939473876472
DQN,0.568163859680588,0.8336607142857143,0.9792183910395365,0.6721523691120969
DQN,0.5681808188543847,0.8336160714285714,0.979195667202907,0.6727280820415519
DQN,0.5680147167543064,0.8338839285714286,0.9792174900797022,0.673239826867734
DQN,0.5683469209544627,0.8333482142857143,0.9791570352031188,0.6736978797571901
DQN,0.5683701147925059,0.8332589285714286,0.979108551171334,0.6740967966914799
DQN,0.568476359680588,0.8330357142857143,0.9790521996284236,0.6744448321352686
DQN,0.5688093084922715,0.8321875,0.9789928422499422,0.6746877003715256
DQN,0.568894104361254,0.8319642857142857,0.9789381329261572,0.6748900455596962
DQN,0.5688646758589642,0.8320982142857143,0.9788780214570764,0.675094124216914
DQN,0.5688522065304709,0.8321875,0.9788133390253668,0.6752963493522572
DQN,0.5713232892199591,0.8283928571428572,0.9782875756719894,0.6755208074624358
DQN,0.5699525967646909,0.8326785714285714,0.9777020823390592,0.6761264278712318
DQN,0.5698196684006784,0.8331696428571429,0.9771392899341216,0.6767401357249199
DQN,0.569802709226882,0.8332142857142857,0.9766169754361188,0.6773146551208369
DQN,0.5704037707773116,0.8323660714285714,0.9760227070148092,0.6778717564511052
DQN,0.5703868116035151,0.8324107142857143,0.9754684346179826,0.6783958310844684
DQN,0.5718478121566252,0.8300892857142858,0.9747393365851488,0.6788925905658663
DQN,0.5749989062540066,0.8373214285714285,0.9720583656794696,0.6812856823901453
DQN,0.5754431009908536,0.8373660714285714,0.9694145689586604,0.6836537637755585
DQN,0.5743402878545824,0.8430357142857143,0.9666377552084904,0.6864604215190623
DQN,0.6280351644254273,0.7567410714285714,0.9575715467037016,0.6891533427019259
DQN,0.6287255116901427,0.7557142857142857,0.9491273576459708,0.6917126850902527
DQN,0.6263864015095302,0.7626339285714285,0.94127331675343,0.6945653257573462
DQN,0.6291892659119558,0.7649107142857143,0.9331004676856978,0.698170975011338
DQN,0.6322736904128973,0.7654017857142857,0.9247819933408756,0.7023022067483244
DQN,0.6325567840867473,0.7668303571428572,0.9169198294563972,0.7064692739209646
DQN,0.632875518750994,0.7661607142857143,0.9096221595218072,0.7104187124342297
DQN,0.6337172427765726,0.7639732142857143,0.9028303173513976,0.7140848785476596
DQN,0.6337172427765726,0.7639732142857143,0.8965045889634516,0.7175844007468426
DQN,0.6336341917265336,0.7641071428571429,0.8906051535194602,0.720928388626062
DQN,0.6335404161669447,0.7642410714285715,0.8850925888862315,0.7241250085446195
DQN,0.6323158660157093,0.7676339285714285,0.8799334151291086,0.7273415616811432
DQN,0.6307279383430843,0.7717857142857143,0.8751149352395405,0.7305952557865363
DQN,0.6307217036788378,0.7718303571428572,0.8705807115154994,0.7337198465710666
DQN,0.6291998678824554,0.7758928571428572,0.8663298437520702,0.7368851946950025
DQN,0.6276012157002807,0.7800446428571428,0.8623475699822655,0.7400858329231198
DQN,0.6252082273760301,0.7864285714285715,0.8586203780867644,0.7434138220205859
DQN,0.6242076361220362,0.7890625,0.8551116752681948,0.7467155972283811
DQN,0.6241245850719971,0.7891964285714286,0.8517936083318747,0.7498950844655173
DQN,0.6239567381529755,0.7895535714285714,0.8486527717776143,0.7529671652385491
DQN,0.6122759685997586,0.8083035714285715,0.8463103481899276,0.7559214642170345
DQN,0.6090674063579415,0.8136160714285714,0.8442450753251022,0.7587846660104649
DQN,0.605250547694032,0.8195982142857143,0.8424791326241919,0.7615337321271007
DQN,0.6050121190534646,0.82,0.8408035159062174,0.7641911510945626
DQN,0.6047629659033475,0.8204017857142857,0.8392134147266244,0.7667599894297757
DQN,0.6017015461729796,0.8250446428571429,0.8378484568146675,0.7692197150536785
DQN,0.6008530762913763,0.8262053571428571,0.836586568651209,0.7715827400536974
DQN,0.5965779312822331,0.8213392857142857,0.8359350885439827,0.7729070132371939
DQN,0.543439962420313,0.9060267857142856,0.8377583384083815,0.7741090643571192
DQN,0.5430523908534641,0.9066517857142856,0.83954521916188,0.7752741292887393
DQN,0.5430523908534641,0.9066517857142856,0.8412801136841961,0.7764038892224315
DQN,0.5430755846915072,0.9065625,0.8429657870790248,0.7774959196403357
DQN,0.5426880131246583,0.9071875,0.8446206671821983,0.7785558315165368
DQN,0.5426880131246583,0.9071875,0.8462294930359566,0.7795850213093698
DQN,0.5399677772850529,0.9113839285714286,0.8479152038736536,0.7805707698564587
DQN,0.5399954609683992,0.9113392857142856,0.8495546263641957,0.7815287508388412
DQN,0.5406713163136491,0.9080357142857144,0.851186990342755,0.7823013619319914
DQN,0.5406882754874456,0.9079910714285714,0.8527773619118583,0.7830515675834596
DQN,0.5445103242559058,0.8979017857142857,0.8542851935469925,0.7835076630051848
DQN,0.5454438234262409,0.8951339285714286,0.8557548656869935,0.7838649622418672
DQN,0.5456785068330323,0.894375,0.857190942740072,0.7841869920091828
DQN,0.5456231394663396,0.8944642857142857,0.8585953846526162,0.7845006573669578
DQN,0.5455677720996469,0.8945535714285714,0.859969296031836,0.7848062800232513
DQN,0.5455677720996469,0.8945535714285714,0.8613116317377038,0.785104165397107
DQN,0.5456231394663396,0.8944642857142857,0.862621381101112,0.7853946036366163
DQN,0.5455400884163004,0.8945982142857143,0.8639048197261607,0.7856778705615699
DQN,0.5456141597757334,0.894375,0.8651597723316948,0.7859476048205967
DQN,0.5456141597757334,0.894375,0.8663871741840344,0.7862108394589242
DQN,0.5464406694464587,0.8921428571428571,0.8675819044641604,0.7864125329024831
DQN,0.5462942715465369,0.8925,0.8687532027681587,0.7866168885657242
DQN,0.5458762712699818,0.8930357142857143,0.8699185228945802,0.7868081354515455
DQN,0.5450345472444034,0.8952232142857143,0.871067573671815,0.7870443162860157
DQN,0.5451871798085719,0.8948214285714285,0.8721914585825444,0.7872659477102967
DQN,0.5462765677612131,0.8928571428571429,0.8732594878454998,0.7874705976863634
DQN,0.5466653729552275,0.8910714285714286,0.8743224928669926,0.7876041103010845
DQN,0.5476547506840332,0.8892857142857142,0.8753351053344147,0.7877239012251498
DQN,0.546719740114504,0.8907589285714286,0.8763605512475471,0.7878391233235512
DQN,0.5466858217669109,0.8908482142857143,0.8773662537443672,0.787953811076965
DQN,0.5470080460690445,0.89,0.8783500693008747,0.7880480187520579
DQN,0.5466858217669109,0.8908482142857143,0.8793174884518409,0.7881580931272051
DQN,0.5476270670006869,0.8893303571428571,0.8802354477896929,0.7882658742862033
DQN,0.5477654854174188,0.8891071428571429,0.8811315752197265,0.7883714331532636
DQN,0.5477101180507259,0.8891964285714286,0.8820127502370526,0.7884748377577305
DQN,0.5476931588769295,0.8892410714285715,0.8828777357688142,0.7885770720715217
DQN,0.5477101180507259,0.8891964285714286,0.8837267295907762,0.7886763521947168
