Model Name,Loss,Accuracy,Precision,Recall
XGBoost,0.5857423431243319,0.8211160714285715,0.9130264777907592,0.709988891340422
XGBoost,0.5052161643593763,0.8196428571428571,0.9201318026881804,0.7001484834597499
XGBoost,0.4657258355035237,0.8196428571428571,0.9201318026881804,0.7001484834597499
XGBoost,0.4262199885322229,0.8275,0.9214619773188036,0.7161526641887761
XGBoost,0.428415744469676,0.8273660714285714,0.9211471642930082,0.7161526641887761
XGBoost,0.4095199132515943,0.8277232142857143,0.9219910249134804,0.7161526641887761
XGBoost,0.3930213476962368,0.8336160714285714,0.9219818581138084,0.729002113564642
XGBoost,0.3792832558698726,0.8407589285714285,0.9388739243658268,0.7290910815361722
XGBoost,0.3763866393365564,0.835625,0.926952155546446,0.7287327510006024
XGBoost,0.3711607662950605,0.8355357142857143,0.9268383058008912,0.728641800568588
XGBoost,0.3619066722156297,0.8757589285714286,0.9445532540058325,0.7984105393224773
XGBoost,0.3566145253268523,0.8759375,0.944765723667534,0.7985906958205043
XGBoost,0.3570132631951569,0.8560267857142857,0.9772516138402428,0.7290905061606421
XGBoost,0.3525043431095209,0.8414285714285714,0.940998838720331,0.7286412251930577
XGBoost,0.3486490982641909,0.8558035714285714,0.97723550062171,0.7286412251930577
XGBoost,0.3467010445561177,0.8558035714285714,0.97723550062171,0.7286412251930577
XGBoost,0.3486535388325835,0.8560714285714286,0.977937434846408,0.7286412251930577
XGBoost,0.3410876290895789,0.8560714285714286,0.9780521569942598,0.7285508501365734
XGBoost,0.3426182161106627,0.8560714285714286,0.97805215699426,0.7285508501365734
XGBoost,0.341153042240221,0.8560714285714286,0.97805215699426,0.7285508501365734
XGBoost,0.3455520612866589,0.8560714285714286,0.97805215699426,0.7285508501365734
XGBoost,0.3443773820914708,0.8585267857142858,0.9781946734644514,0.7334536470025534
XGBoost,0.3499060087964589,0.8532142857142857,0.9689596869374744,0.7298951770205547
XGBoost,0.3517965491992283,0.8580357142857142,0.9832469611200988,0.7285508501365734
XGBoost,0.3506896320805245,0.8585267857142858,0.9751720701412676,0.7358709090551238
XGBoost,0.3492477757230033,0.8593303571428571,0.976464218494898,0.7364950394450928
XGBoost,0.3478097303998735,0.8590178571428572,0.976335348979752,0.7359612841116081
XGBoost,0.3491577725438684,0.8522767857142857,0.9762604730124432,0.7221904763058107
XGBoost,0.351239270011451,0.8458482142857143,0.9763058094418716,0.7089832433184482
XGBoost,0.3501096660468287,0.8458035714285714,0.976303553696332,0.7088928682619637
XGBoost,0.3519289422749134,0.8457589285714285,0.9761847208050854,0.7088928682619636
XGBoost,0.3535092041707863,0.8457142857142858,0.9761819511177102,0.708805836060049
XGBoost,0.3573081470432155,0.8453125,0.9765128807001476,0.7077284415421154
XGBoost,0.3570333192748806,0.8490625,0.988509286520642,0.706384114658134
XGBoost,0.358461722184965,0.8486160714285714,0.988494823623804,0.7054894527136535
XGBoost,0.3573338211431773,0.8486607142857143,0.9886190947259932,0.7054894527136534
XGBoost,0.3598342833993194,0.8486607142857143,0.9887426145184848,0.7054024205117387
XGBoost,0.3626193415858103,0.8485714285714285,0.9888612411617376,0.7051312953422855
XGBoost,0.3622282289704306,0.84875,0.9889894432065348,0.7054024205117387
